Data;Tipo_Planta;Tipo_Solo;Humidade_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Frequencia_Podas;Ervas_Daninhas;Num_Praga;Altura_cm;Tempo_Crescimento_horas;Custo_Cultivo;Preco_Venda;Saude;Tempo_Vida_dias;Litros_Agua_Semana;Espaco_Ocupado_m2;Indice_Fertilizacao;Nivel_Pesticida;Feature_Irrelevante1;Feature_Irrelevante2
2020-01-11;Milho;Humoso;12.898462110277897;16.873880773834983;177.26148094686474;5.623619929656996;7;0;24;258.0960681956804;2540.118178824995;591.0961759149716;1602.089763018953;Doente;78.49886601238846;8.995006692232966;3.184518018155795;9.450010680480299;2.578442501660799;25.622786024419717;B
2020-01-12;Milho;Arenoso;29.27487369130658;24.08931989176347;105.74244691189304;5.0345764477894335;0;0;0;270.9855440894123;1229.8497398285494;320.32918534511333;713.5938525637273;Doente;79.88855643914256;20.382059957570316;4.694457052173408;9.435505063274487;0.3043310739102747;16.616426933925588;A
2020-01-13;Batata;Humoso;63.096514688730394;30.712091651351596;96.37089503193465;6.226567237237328;6;1;0;295.5758469021139;1867.66166851406;496.89331060733525;1124.1546819270347;Doente;112.67142400918343;40.70201635146395;2.0529282932155493;9.758584228890863;2.6939746621565694;50.93444568529855;B
2020-01-14;Trigo;Argiloso;62.164279605137764;17.86132217078058;116.54350955055546;9.611112920942038;1;0;0;190.4189952469853;746.9813312605406;186.2137596762856;434.06759084914233;Doente;112.09280866659266;64.20558660132428;1.9437573293226522;4.466448138764976;3.247398054199923;96.59871221871397;C
2020-01-15;Trigo;Humoso;65.69851518099743;40.19595743716533;164.76418065610207;8.546504369970386;3;1;0;82.54820584375057;3112.952786520093;212.11713430773693;470.60911077663366;Doente;57.08750250995545;64.3731868336547;4.491302899285116;1.4408760048366318;2.7984156397541557;79.53672641453939;A
2020-01-16;Trigo;Arenoso;25.145713064501013;40.69742722026782;165.50585193804872;7.192830647903283;7;0;0;216.25159335080437;1137.525318060804;186.7716848936937;444.77811052719187;Doente;122.22499253125234;40.95016487779989;1.3009531476128326;1.6417456885560409;1.1064431512892794;12.16431045769677;D
2020-01-17;Milho;Humoso;34.02258529616808;39.354827310949304;128.8958038261085;3.1353546588948777;4;1;0;58.96732860617808;1744.3233882615837;550.3865305103386;982.5822173226603;Doente;105.05730045374101;39.166365991223614;3.331915179536036;7.938640013141766;0.35526555687354655;78.41677040348995;B
2020-01-18;Milho;Humoso;46.038152007488904;40.4247505336196;0.4024152140904498;8.792850095916343;0;0;0;270.18685526937486;1601.3796046659158;293.0225837655681;790.6942621940199;Doente;43.03628306546215;44.68692240767278;1.7626588961051601;5.063615817103676;3.6549347667920924;40.45486397076375;D
2020-01-19;Tomate;Argiloso;14.830015865223459;13.345817636080348;166.82286910830481;7.790276487335807;9;0;0;172.2914754941208;2640.029321876791;158.24754024300435;302.9252931428979;Doente;42.357278144492625;54.37699085253463;3.0621531754783646;4.53369423843537;4.1418777819000425;1.2913021544310066;B
2020-01-20;Milho;Humoso;13.434488978024344;37.20443448668205;51.08317266186678;6.302475894758561;4;0;0;-13.18732468704249;2812.408912601575;275.7088834141469;690.9907352725573;Doente;59.43113911001905;25.31589377878715;3.640507789350462;3.6602509822927076;2.405896273186458;51.09241312241066;D
2020-01-21;Cenoura;Humoso;25.07254280393781;14.451989062203005;129.34793100141738;4.816060285297928;1;0;8;68.16036243586606;2035.35008596485;167.40529774635772;242.8041891157358;Doente;86.16592775549861;16.90585628203558;4.760329129532265;5.596077381839495;3.4699049756243374;4.26471711937565;B
2020-01-22;Cenoura;Argiloso;9.419176421551736;30.24188387292459;4.155384070810923;10.537090163490529;5;0;0;84.3847440607689;2028.388962759186;362.162547866674;4756.282556881822;Doente;66.19571659701579;56.137064488210434;4.621744316618802;2.6789288758618297;3.188515967061509;59.89005939022568;B
2020-01-23;Batata;Humoso;54.3644552034946;39.00384423723103;24.432148917127186;9.591438365204304;1;0;0;106.94176543553556;1269.9008262157472;548.4989188702756;1121.930967454408;Doente;91.97676418792504;39.90605607480221;2.1822114075477366;8.643149000822149;3.5888629408272785;65.99623499763908;C
2020-01-24;Batata;Siltoso;51.707950448622505;18.550903785973883;43.69129776325379;8.161236794069545;4;1;42;280.7863118789372;1229.109151823167;619.0417608204818;1089.440028355161;Doente;42.47211352979208;26.78358835049596;3.770081574067185;3.9401879852352226;2.8449427909489553;43.47057558393627;C
2020-01-25;Milho;Siltoso;36.32508224444061;14.123273681152789;118.2352902921087;8.36691962648985;5;0;0;268.5760923342126;1487.1119404093972;273.36652437058103;716.6552668410349;Saudável;193.94823389156875;51.9452380872646;2.0250962981877745;3.5720141754348362;1.7401791601472274;18.183991740139394;D
2020-01-26;Cenoura;Argiloso;21.53525349876944;39.10463926795613;48.04822111618709;8.693202542153482;6;1;30;149.76863600715055;1820.0362428350068;434.5457912508724;1038.365017268194;Doente;124.10993708529134;50.57255087866042;1.6847146941571822;3.2856856960149847;0.6874593714532065;71.87332370403944;D
2020-01-27;Cenoura;Argiloso;31.714268531810703;24.459332074075466;188.34850009312905;4.065174553120231;7;0;0;286.1097217745145;3196.063648485195;534.251642821771;877.1983111161478;Saudável;324.2230135639165;34.57381324940429;1.3427909338196329;3.095747155038294;4.925909132058269;33.42137348669244;D
2020-01-28;Cenoura;Arenoso;42.94854438346896;37.8192031726994;178.72159311986954;7.078533205950278;6;1;42;15.810535184077466;2893.6338744774093;200.9347108480516;469.2810498280369;Doente;96.47533507222954;35.68849621490822;1.338568857065855;7.589886985662521;4.682176406244337;53.114074237201635;C
2020-01-29;Tomate;Siltoso;39.25656796096679;22.768384891943317;176.0972137685787;4.378984073740369;5;0;0;178.4603329100189;2027.7160667787962;91.8793127015442;251.66767580142928;Saudável;245.5119139931469;46.68107492819014;3.6918570058761864;8.222995904591007;0.5279609097545787;81.01216987580897;B
2020-01-30;Trigo;Siltoso;63.83298681512643;21.778206585581398;171.0808091488515;8.861570790683494;5;0;0;224.64530521798335;3066.234725575877;268.18152369090524;641.1370067878669;Saudável;323.20145029169163;45.422166971746435;2.0845020659251787;2.274882017921552;3.1079784177298047;27.446821615504536;D
2020-01-31;Milho;Siltoso;26.595757836379143;28.94699455817621;86.30906941351319;8.853412320432199;2;0;0;274.41810371402113;1856.1724092817246;342.8729044851356;920.7529713588964;Doente;51.84547787031048;22.26062253273944;2.6506664786868255;1.166349240085006;3.9653644608594543;27.721648791159083;D
2020-02-01;Soja;Siltoso;53.53837798029999;39.3317282135438;63.58962941914372;4.793688151882656;0;1;20;77.16299117082383;1422.375441740943;575.5250086597212;1265.5387481427615;Doente;59.28391189990716;64.76447123047109;1.5854926570858525;7.15868574362894;0.8591388538470193;51.52841018559173;A
2020-02-02;Milho;Argiloso;43.2853938552079;13.505810651036674;22.06763405032516;4.901957570143373;3;1;47;158.89210254982925;2948.476721010619;462.88882939119645;702.1308621537252;Doente;47.12817952090516;34.60698633296807;1.9234415392364734;4.779539614681901;0.5590642082236893;52.46074512466148;C
2020-02-03;Tomate;Arenoso;13.892416079380574;12.346187327246758;90.53683395073723;8.267977166235212;6;0;0;204.12239480717844;2639.347928140004;513.6110645523939;960.7311327993857;Doente;134.3314751184722;42.364003071631316;4.339723062566604;5.12530657749001;1.03434287900838;74.14322821989889;A
2020-02-04;Soja;Siltoso;31.214178341386045;18.429578637170252;173.21696190031284;8.413189921713649;7;1;36;81.37108743224047;2983.9463210605513;232.49531751666413;605.1452719861195;Doente;109.95986041520658;12.23675189367691;3.284892183537467;9.062155973212104;3.710340955131885;44.11630224635902;A
2020-02-05;Milho;Siltoso;59.956839685290056;15.23291525892452;95.46375649151321;3.824875628641874;5;1;43;210.27915492808225;1102.209270434875;456.4164333491877;663.0498087861622;Doente;97.74341119318964;47.45471939174621;4.911714921443286;4.008439639396218;4.7157871333550005;7.807503585167231;B
2020-02-06;Cenoura;Arenoso;62.894574049228865;17.908733219417943;95.09703302348728;10.227828045000148;2;1;10;99.37891032860846;2721.6105175315656;503.4335341068229;791.1402762296767;Doente;104.20638165857163;40.4702060205673;3.9237594803930707;7.259083899155579;5.018684812505667;86.48445333665198;D
2020-02-07;Soja;Argiloso;30.80514157024423;39.9415594776724;102.61361317614384;7.475543778917037;1;0;0;82.60653733096768;3129.84960921647;511.80096392758554;840.843843306835;Doente;148.88416012853713;58.61287974908522;2.8664620380564854;1.161127373200069;2.526697520483065;8.658060918826527;B
2020-02-08;Batata;Arenoso;36.1435792894645;13.555230082364668;151.84166958085834;9.166520787559872;1;1;13;145.03761168422622;1922.6284768621347;239.30616656312813;498.27747920375236;Doente;123.72996738215211;25.289108628563156;2.899866787879823;0.7937053365489697;0.14147405232409227;39.219019161876545;A
2020-02-09;Trigo;Argiloso;27.33296195756106;21.162288757761207;180.82594813751425;6.0776010956015805;9;0;0;65.92234802374593;2863.1249567854993;279.4412890694493;544.9689255279111;Doente;71.27218461200894;23.533261093592547;2.781884631323793;7.958859879510513;1.2340000629146954;44.17742679687453;D
2020-02-10;Trigo;Argiloso;29.36563280546043;32.90204741220982;6.333254478067911;7.613173207697003;1;0;0;272.92281788885305;1192.754978483635;257.30833006296336;630.2600358335528;Doente;83.1235193375905;58.55313173419822;3.7462048637894823;8.268263699105828;2.6602182093429847;0.14530213917262058;C
2020-02-11;Trigo;Siltoso;72.82255446819308;23.044806712178396;48.551102948691174;4.288529344575109;3;0;0;137.56985933717104;978.9068052072781;245.6839045085535;626.8162480134587;Saudável;364.55640006273325;69.85419319284269;1.649371064709989;5.019389107761885;1.1342429218057206;93.3975023200464;D
2020-02-12;Milho;Argiloso;71.96950921592209;26.2889446531247;170.09067306455728;10.28473252497119;4;0;0;323.7029581903542;2285.8477942424965;268.87256242689597;687.551242851669;Saudável;239.0722869190308;73.52504274539564;2.4973442074793057;7.392521637213282;3.485821103049883;46.309401726426515;A
2020-02-13;Batata;Arenoso;52.4579491888979;11.744797328287675;48.47559334900572;9.26202543877752;3;1;42;286.24359074617394;2921.4096681091623;226.88286648009174;462.59476439352954;Doente;129.5799044512294;20.128442752618447;2.8030145115450384;1.6785858857620959;3.4657786516610765;77.82631384528146;A
2020-02-14;Trigo;Siltoso;29.069237368190045;18.88526338715403;51.30240935522123;10.382044843198514;4;0;0;118.09593159551491;1520.02978515836;277.70825636191205;664.82192337431;Doente;123.08439003632324;52.454252398339975;2.2769588549492017;5.38549490400005;4.894648052179818;36.61894296415059;C
2020-02-15;Batata;Humoso;57.887570332514336;38.52457505197893;33.95020182610044;2.985446074866723;5;0;7;258.1909955327408;2777.833124174415;371.2941004674625;737.0952369238257;Doente;93.49189535629996;68.41159115825492;2.6830033830846576;5.317356984993332;0.9402484930154794;79.45725243870993;A
2020-02-16;Cenoura;Humoso;39.29286338265486;22.095025725510425;190.76327350294926;3.687702898725596;1;1;0;85.88231987947681;2881.2523204600034;290.6333565402442;736.7129613253666;Doente;88.8912421908802;41.32785937915206;4.665830582584694;4.212218613325539;4.979906797381903;23.680051740844853;D
2020-02-17;Cenoura;Arenoso;75.46677831937939;41.43514882505487;90.23208756497068;5.24208439761966;8;1;48;99.10382323528064;1174.114495434141;583.649502280982;1134.796052674286;Doente;120.58187475240376;46.27384918564305;4.844194419207244;3.7883939916244644;2.2649716452114674;31.384326623226677;A
2020-02-18;Milho;Siltoso;66.05333185408581;19.653293839288683;116.15839156529077;3.7409806884815433;0;0;0;162.95885951632295;1173.0191552455728;419.35635108952965;648.0105758735456;Doente;54.44028340370499;58.60317863404893;2.039718251117903;3.0984864697492465;0.5579077367876553;56.67180450436425;D
2020-02-19;Tomate;Arenoso;23.811707422477248;30.900450725887474;164.99463219982565;5.899357780133046;7;1;16;92.69646589783277;2409.778151083993;414.1279118982666;1119.4336936943141;Doente;137.70192314986969;56.56705506826451;3.9582028489721344;6.663098136878209;3.3093930260014166;80.96261442652286;D
2020-02-20;Trigo;Humoso;35.553130977970575;37.98267482341484;131.17065456519757;5.026203920421708;8;1;0;61.49143379264309;2969.6397055923403;412.2287717015731;1148.2440295951867;Doente;76.6803442678781;46.016291191011604;3.3769673686097104;10.16261614018176;2.8239955288194314;79.05091560449979;C
2020-02-21;Trigo;Humoso;54.901152968143045;20.896878208053753;122.85207634174537;9.60634873674232;8;1;25;188.18240038714845;1429.3677267098665;227.97430211848013;480.6080464328446;Doente;83.55556760818773;30.788633456786698;2.207309401936965;7.867802068094105;1.3021941447002807;33.365515240594746;C
2020-02-22;Cenoura;Arenoso;69.28695083605791;34.66466573564631;128.34059023579553;4.8321676851835225;4;0;0;292.30795385361506;2196.3858547259115;283.0175184843155;772.2932182325238;Saudável;359.556322141002;54.22155868828702;3.476928954803334;2.309396930960361;3.6707459038095043;89.61357917440135;C
2020-02-23;Milho;Humoso;71.46533218716993;20.667857514940543;148.52427984512738;5.81401223785608;0;1;0;148.75149941399442;2280.8920455538737;199.42199875211168;509.9498575208954;Doente;82.60603152281716;61.804277091569915;3.734628189152035;4.28683439800314;3.209424854318897;90.67276567001912;B
2020-02-24;Soja;Arenoso;26.546986798884355;34.71883323681913;100.67290776486227;6.988243764259619;5;1;47;72.37836031646697;3043.207009180814;252.6907627499308;437.5991091224863;Doente;115.96989805798474;23.37978108426622;1.7887594814169459;3.3268058623807817;2.852697097499771;93.84009695776857;A
2020-02-25;Tomate;Siltoso;43.31004882595583;31.42334540612392;146.02289679558803;8.319054021681438;0;1;1;81.85990581305249;2417.8479712059407;153.44049304611667;394.4551384063251;Doente;147.73880474975692;34.82384113721217;1.422885405179665;0.7833191392978964;1.362181781929361;31.79297324005528;D
2020-02-26;Trigo;Humoso;39.9954913005234;15.808262874706426;153.35993344732222;10.295999086417662;0;1;16;116.13019853758273;2686.772432397893;173.39720006611878;296.05438438582746;Doente;57.377433140310536;28.087999612247135;2.513371506050154;9.144409494661318;3.8095368591614727;86.52704024905383;A
2020-02-27;Milho;Siltoso;53.18502463082439;39.215475069584485;174.29500862870108;4.479381320166692;9;0;0;52.42879215888722;2846.7482144464375;226.3880825988463;506.12214569225125;Doente;133.8123996210548;28.129355092413018;1.2162861409239636;5.931868349390969;0.9646018994676261;56.746800501675665;C
2020-02-28;Milho;Arenoso;25.62958691988597;22.84016102940613;186.54827115242227;9.180060303994178;2;0;0;207.5984493919342;2686.416757098501;517.9100624549687;942.3761537752056;Doente;37.263216746836804;25.8350136772307;5.026883971995141;1.1222513400225917;0.7596262157849384;75.46221629490516;C
2020-02-29;Batata;Humoso;31.185278173771984;16.266906799658962;36.178033742472586;4.63571981727275;1;0;0;168.71785864330437;1791.6451526573958;425.8774514269802;902.7076382684694;Doente;81.63121432879208;24.96693804793515;3.1848618378208995;5.594072201150524;0.5278127058661777;73.30514168038503;B
2020-03-01;Cenoura;Humoso;26.24095579024317;34.1636337714979;172.20235471639398;6.2215802921794845;0;1;25;91.11167372406527;2207.639907914292;483.366147414145;724.3339009109442;Doente;96.05526810432129;24.155617490202875;2.6854597713318986;7.623346781558452;0.7544923831938152;66.22430999515126;B
2020-03-02;Trigo;Argiloso;54.295749197497564;21.832988907366182;43.36066475432262;8.319834779785605;8;0;0;294.592993035331;1921.5305862870582;285.0760239753725;534.0824131715667;Saudável;290.6070220096521;42.03914817918575;3.84980916321239;9.498923098046198;4.425040154897785;74.92734872307597;B
2020-03-03;Trigo;Argiloso;54.38627561513091;31.131026185479545;149.94685054040755;3.0188221171929746;1;0;0;98.55942803037293;2198.052102180275;487.5282304964295;745.0981584003399;Doente;50.43139758991673;55.35566632803399;1.529980081666049;3.1184158409414375;2.4508046610450025;82.47945735261712;D
2020-03-04;Cenoura;Argiloso;12.076149953699616;17.620013190770077;30.503790399658662;6.812043000862325;8;0;0;30.420826103371734;2214.821082436042;380.93413210301907;756.4802117692801;Doente;106.79685236735742;21.14988765790447;2.902489350075382;4.414472808948377;4.374664009409632;0.2007414099039262;B
2020-03-05;Trigo;Arenoso;10.393419442452007;40.30768253278261;41.86029218799562;2.9877948796871845;9;1;38;-25.29993593049753;1280.3376460939267;;765.8276748117137;Doente;53.559086648977384;27.107069765997565;3.1429433553569206;9.818632363030678;3.7704895331944464;52.19941736739814;C
2020-03-06;Soja;Arenoso;75.51703967929879;25.09741487310406;36.14056737043873;7.25776142516333;5;1;46;96.98332508947624;2482.597422114835;186.41726952839716;315.4453254917712;Doente;59.83433040447972;26.284247040157787;1.3344938826139765;7.337518227206802;1.884928904923179;48.29484793493152;B
2020-03-07;Milho;Siltoso;35.482332080220985;36.23418725643104;50.40164122285479;6.606347939319484;2;0;0;94.3334898057829;1607.7216505679874;378.36939299310126;1020.6041763603675;Doente;109.93300785074995;64.64671708551565;5.0308691827690035;3.2248954307642506;5.018439177021564;72.15351635189187;D
2020-03-08;Tomate;Argiloso;44.27141210953545;39.20143835396468;5.379201152680905;3.816971050570248;4;1;2;208.4485132272424;2086.7892683651935;546.6060607166846;1283.2057986996585;Doente;53.05385937369198;46.15807733126359;2.9597295289187846;8.036455557120377;2.343006463299381;13.927262421051035;C
2020-03-09;Batata;Arenoso;57.45157594185324;22.783356051511202;85.19831632133524;7.000970057280136;5;0;0;102.1675494369201;927.1478663438104;188.49291590241938;323.105171893696;Saudável;129.77717301222378;51.983121459150404;4.869309047975978;9.716730688910863;1.109120638670972;38.25653522462941;A
2020-03-10;Milho;Siltoso;66.79684844509181;37.44292909301011;122.61927356939532;3.8780709136842892;8;0;0;218.36552738877413;2455.0431606079346;312.65232387115697;499.26690115811095;Doente;65.85425449323915;35.7095716025824;1.233687148945534;4.240776627437944;3.3590735244387506;57.69959627310756;D
2020-03-11;Cenoura;Humoso;44.102813569613204;22.968091039940912;27.13775196793199;10.785671758308244;2;0;0;140.23193176985862;2805.9451392929723;400.9501337075114;748.0604444374094;Doente;138.77130693626992;61.169465883159866;1.9678169405372;6.352197653656008;2.760231091702462;80.45139058773765;B
2020-03-12;Trigo;Argiloso;58.044905290326035;20.87289628685642;76.3663841159155;9.100316472169784;6;1;21;237.1602243318605;1977.2865123190672;227.56208787987225;589.8165746706711;Doente;114.20856454638329;27.414606248395746;2.801410435288253;9.542109000330528;4.643861615013129;58.23046839108053;D
2020-03-13;Batata;Siltoso;70.65088128218453;27.51144772401273;155.08786339128176;9.94049882941528;5;0;0;275.3428601259396;1533.2706583152267;135.71898373551466;405.6924214497442;Saudável;227.74588630024715;37.49222505199745;1.7729081456124465;4.365384543124022;2.160357241338211;99.91540232513042;D
2020-03-14;Batata;Arenoso;35.998634659660155;41.19202941970964;17.854815851903396;7.420770722539625;0;1;7;14.585084738665127;1971.9783943447344;247.29147738590723;683.9914923932946;Doente;135.23140471216408;53.18105487830236;1.474632103083673;8.078707401653354;4.395134263454301;32.93464298671781;C
2020-03-15;Milho;Siltoso;19.50915997979347;37.07841727671822;171.12300647130257;9.933993569363011;7;1;45;247.6235420571079;1428.3424669290453;403.9031908107493;1110.928391931185;Doente;148.74691452006803;20.52129792147178;4.900216511768535;9.296918730773008;3.7132029774211404;9.203308462427461;A
2020-03-16;Trigo;Siltoso;11.005231104638266;14.758534168552561;30.015988424066713;10.162844112260611;4;1;24;158.82882594418325;1634.5955919691246;216.98856587098317;416.8119492274051;Doente;36.14689816991749;51.60002505367845;1.3101419236154463;0.8710715688964408;2.589733334217724;56.711379098123096;B
2020-03-17;Soja;Arenoso;69.5051007034965;32.29082549917166;188.9470770020666;4.8338692282785;6;1;15;18.96836027285229;1982.4246234150664;232.93874372382317;448.7547318552481;Doente;93.96412008483176;35.708382859214694;4.029890470826471;4.690043344015994;3.6946223446469064;46.551705884199755;D
2020-03-18;Milho;Argiloso;26.327662644363713;26.99778223735453;154.64559444925192;7.709847274997169;3;1;43;65.94632451757671;3177.1314266319064;240.3386416524994;567.0371513580757;Doente;112.96167076855916;34.4813721696545;1.7609348873319013;3.8165574492407406;1.5454754288510761;10.804215921268778;B
2020-03-19;Soja;Argiloso;33.79113960866026;32.35082385354293;196.16032569488323;5.680979515905281;4;0;0;69.60564288322581;2621.7179563657087;98.70258941279559;244.23973262395347;Saudável;267.29311238657;34.31521278275006;5.0059368587567965;7.5850374947375245;2.344316418590564;99.3895442940573;C
2020-03-20;Milho;Argiloso;39.38408055709532;16.142834952362204;194.75461637023537;9.98952050322811;2;0;0;221.69531470238465;2345.584914695035;148.5063986455792;467.84429502549176;Doente;83.73914077861778;44.066319909957826;4.051929210913171;0.4789725037260392;5.069052289890597;59.879676352920505;B
2020-03-21;Trigo;Argiloso;20.846592267345038;21.23589089817701;134.09476240874574;9.56486372476476;6;0;0;250.49154851497534;1539.7664718072963;252.7071710974271;604.6034424430155;Doente;32.07863325877044;36.61986585171078;1.5243223440145195;2.4876055397341577;2.761088091099183;66.26744827785562;B
2020-03-22;Soja;Argiloso;39.48315633407397;23.731022135343075;157.6961563911849;9.367501074926146;5;0;0;219.57074941826363;2298.648228346849;332.4116342690335;678.8733070518836;Saudável;299.3741083256697;41.515542321078414;4.046569602786386;9.056588716319762;0.9773576394108848;45.517897461889056;D
2020-03-23;Trigo;Arenoso;73.69818499897328;41.126028355252956;63.5388299527217;6.500703438334506;3;0;0;193.04553123552066;2847.3185930740615;86.41130583601381;235.84941907288098;Doente;115.50223739078238;41.15639938846562;3.208248845628823;8.892320643163279;0.24559579927250297;42.883332279549755;A
2020-03-24;Cenoura;Siltoso;30.990577709785228;11.657043073668548;59.781038634747276;10.12928488317635;1;1;33;149.32026921960392;1233.6232109182588;354.53261252221296;530.2672890244137;Doente;80.9488228620101;29.580715909235757;1.226372627482655;2.3854625884663236;0.6986265587897047;78.0918082307176;D
2020-03-25;Milho;Humoso;30.01595222754335;14.398346219235671;192.3858450426099;7.03309057755676;4;0;0;190.22330774240186;3190.7597139066274;296.5537019742824;566.8223187562835;Saudável;127.85088802652116;42.95288901562264;3.984312903879686;3.088870372304093;4.523788044310234;73.57661879698824;D
2020-03-26;Batata;Humoso;35.38817863162025;18.458333494787986;130.9035499118336;7.624285314868598;1;0;46;31.221029100983834;3188.441451103825;390.79026343640203;610.3001775224944;Doente;108.31595347527826;43.46833537215163;4.381214148276897;1.7921061426761329;2.549117754913007;81.95574324638574;A
2020-03-27;Milho;Humoso;61.95464401609905;22.866712619313315;65.51889430109233;9.76966471458314;7;1;0;259.6008694069368;1380.8112466830387;271.66015699323896;814.3057527088426;Doente;147.45591169691713;31.83185040912482;3.5551733270070436;2.2466959196028444;4.689771404719291;97.37386034744401;B
2020-03-28;Tomate;Siltoso;63.993332719874914;37.6793961628847;12.066936196788307;5.745064255816715;8;0;0;195.17013828999103;830.4956955299206;323.36154359212804;887.6854051262649;Doente;47.01978977810133;40.95290629032564;3.713238295649445;8.131111075305338;1.807258226986904;44.40780908529622;D
2020-03-29;Trigo;Siltoso;52.18458524220348;22.126307567788228;178.8139711888122;5.462886451843134;8;0;0;99.28892247997838;1872.0744996691647;180.98146956036334;328.97541749296875;Saudável;181.35122374426757;35.06884164370336;4.3129056848024865;4.384535921768481;0.7738258803272304;59.49809869726099;C
2020-03-30;Milho;Siltoso;8.42959392847241;24.46898698688498;110.84833710764435;9.198836074083015;3;0;0;227.70108200578807;2082.6334288736807;396.2969092169153;1058.1148500990093;Doente;99.25411844455004;42.2684623326037;2.4629105408427217;0.8692201485517257;4.760203464471622;93.32054480444765;A
2020-03-31;Batata;Argiloso;15.34219342829239;19.25152719753105;47.611372190932066;5.0076092089457624;2;0;0;86.6512482713657;2592.744696717264;132.62616750218092;205.21739584186813;Doente;115.98825379057061;27.169568543780834;1.509897353974145;5.934864946126373;4.4457029380066135;74.45700312919324;A
2020-04-01;Soja;Arenoso;34.140888112024726;28.661922102730667;189.59348914743242;4.851508199353595;9;0;0;99.70726728597239;1601.745898441877;132.53125111636624;326.491579969452;Saudável;290.3323278587107;56.39681333451509;2.1615049019339887;7.088589654030277;0.3387368936298043;54.53721690337395;A
2020-04-02;Batata;Siltoso;7.60807401679716;28.903488622241397;13.036355238277412;10.620341163691144;6;0;0;137.51284684963107;1356.2330878177806;175.66622931705194;364.93654496489535;Doente;150.21500504298726;22.596947700709023;4.826169493236651;6.372390635920121;4.374247145129643;25.683470285848852;A
2020-04-03;Tomate;Argiloso;74.44810113702555;38.115422333488326;143.031561697682;8.178802192413794;2;0;0;180.6823018882462;1407.2166776213153;166.54722922479954;304.6844777462726;Doente;56.876145705790016;60.142699790568656;2.3661138849371692;7.565660021831766;1.72377437942733;45.284122817380236;C
