Data;Tipo_Planta;Tipo_Solo;Humidade_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Frequencia_Podas;Ervas_Daninhas;Num_Praga;Altura_cm;Tempo_Crescimento_horas;Custo_Cultivo;Preco_Venda;Saude;Tempo_Vida_dias;Litros_Agua_Semana;Espaco_Ocupado_m2;Indice_Fertilizacao;Nivel_Pesticida;Feature_Irrelevante1;Feature_Irrelevante2
2020-01-15;Tomate;Argiloso;79.08364163849804;29.0995074609867;142.8471136401863;11.510382555216253;1;0;0;326.13261022867835;883.6239112249623;512.4386314283054;1322.9253278499643;Doente;53.39808996901182;69.81336392723205;4.8195855562491;2.0213211942209313;0.0986419537215909;14.736241111462057;C
2020-01-16;Cenoura;Humoso;34.17987700413468;34.73018878012154;105.85741668623339;10.160320376267144;6;0;39;62.39480067582221;2444.3282459329143;525.6530079630404;1124.3292774214294;Doente;43.92269059580455;43.31171178720183;5.089687533275357;1.342972263085102;2.7757599863185494;85.001441155934;D
2020-01-17;Soja;Humoso;50.07398128536737;37.563283729813485;9.623417388376577;6.218601095405947;1;0;0;187.6695503903506;1710.362451962806;416.0826051349213;1305.5114105639775;Doente;147.5673238100748;31.672378596741112;5.854102572296886;4.36965409551083;3.3133911459998253;99.7748211039204;B
2020-01-18;Cenoura;Humoso;50.43916782349072;33.016360772249115;165.43863586731038;4.792471626751956;6;0;25;48.812449121397314;2945.4782577952606;402.21539979601414;1181.28304724812;Doente;144.1485407345099;41.246839708282636;5.34643270189494;3.2557162874645766;4.526297609099322;73.29811951569661;B
2020-01-19;Batata;Arenoso;80.24288672928047;32.997250147748304;89.52908525683146;9.682058733908743;0;1;25;30.07428103392551;2167.5389952688965;203.67476286520053;568.3944702623111;Doente;90.23399856797789;38.83197602067321;2.188757430536019;3.8581956277831635;0.16232387041501972;57.997107731009855;A
2020-01-20;Trigo;Humoso;49.79941195984301;20.342714393219957;78.6668153369145;8.073681598646289;2;0;4;219.8068427947324;2842.225144977112;475.31769722737204;1190.9461729888253;Doente;69.72122840535168;30.311018709567964;2.833353343196096;2.9871877049401947;2.882094872850054;98.86580411201012;C
2020-01-21;Soja;Arenoso;63.5535251488783;26.830929443188623;61.560935035206676;7.628291141220703;5;1;39;235.89025442820176;2305.4964085712795;592.0097299411875;1186.4789389398072;Doente;121.3994574908716;25.49581782845294;5.063059536063984;7.34434732058341;0.6891034967956526;77.35081671066405;C
2020-01-22;Soja;Siltoso;78.80768237956593;19.169831353836756;15.514287194575127;9.139086441639208;6;1;24;91.13874460570139;664.1156693264007;252.33237331160984;751.4457577505761;Doente;118.67692137895767;25.869916555123556;5.4731801004317235;-0.20347368330471638;0.354758705213729;89.49836907636862;C
2020-01-23;Trigo;Argiloso;66.10118967147817;32.32536669962438;180.5287025134117;9.610629979267735;6;0;0;42.21880928912091;1656.467068512691;261.37836514887533;724.5769540000504;Saudável;257.85505895440485;51.5332444471462;3.543147896848345;6.799687155633522;0.7357567200565654;26.866150601670423;D
2020-01-24;Tomate;Siltoso;15.398020850998204;27.451224864028585;86.64852968474331;6.52483360537434;9;0;0;106.18723015665395;2533.9114169145764;159.9952312656049;332.4694952272536;Doente;68.27400882644764;10.524815167083647;5.9300938304637745;7.114163815300557;1.9734975998231112;39.61988246471429;C
2020-01-25;Batata;Siltoso;31.164438641690143;22.137958581475008;25.21614298923538;6.0378771034346865;8;0;0;255.63220563929823;2159.3161443884364;210.74304930520884;684.2133029163714;Saudável;240.2451362420492;18.99997733593196;5.506232558025684;2.353552966110331;3.6570329755666275;94.85873632178422;D
2020-01-26;Trigo;Siltoso;35.64733488256989;16.897963371075562;180.28714358564017;10.142038754256308;4;0;0;304.6821711449631;1964.7595606445536;108.2045041856223;407.7322011005332;Saudável;238.98643152915844;24.961481677889992;4.606284931519315;9.352377322262893;2.6933158963381736;30.12680198223814;C
2020-01-27;Trigo;Argiloso;51.2203642670957;34.26487409202098;66.91152630489555;11.232902860148855;9;0;0;192.225010818521;1385.9855284385535;150.21573234677567;557.7344778392066;Saudável;133.46673218012344;31.64139135988134;4.705719920360004;4.334689225107373;2.330599268386143;70.45327779200436;B
2020-01-28;Batata;Argiloso;58.3364378603825;30.605146213028146;195.078591625229;12.347093483869202;2;0;0;67.2935780408252;2845.1428829428023;315.59695771958394;682.3212995376251;Doente;58.73122696398293;64.66327467142307;5.30128504277478;5.625334977660612;3.504345431719158;4.82592507495635;A
2020-01-29;Soja;Arenoso;77.2701377957393;10.19631057234076;79.4368190008786;10.656619844741304;8;1;15;92.3815019303807;1395.6736869665726;375.09817437334254;897.2223841165492;Doente;142.582181726485;48.62127699941163;3.319805748857115;3.392730528349345;3.556275016104017;24.526665049371122;D
2020-01-30;Soja;Argiloso;66.03854937059603;12.283603273326431;112.50034132240503;6.239771567994467;2;0;0;250.98595366495329;1463.2220857137681;330.11466355815634;673.2308527586973;Doente;88.6692776791179;23.52597419743028;2.765668110551247;8.84151421325543;0.3413603220958127;85.4399060825774;B
2020-01-31;Milho;Humoso;64.94058370344611;18.612273767460675;180.05129866228285;8.533550116553645;4;0;32;55.787463195307055;2618.895910823673;271.32903269062206;668.947467677984;Doente;40.86370592216218;20.09270386283586;2.59199381045086;0.1586937995761033;4.381415438055676;18.29400556778584;C
2020-02-01;Soja;Arenoso;17.22991025022789;10.316260746721;91.2714569495343;6.372427604240546;2;1;22;102.58633149801696;965.4646123676937;149.94328838021409;357.9595739406947;Doente;102.12614805971445;33.79283578635919;5.144948946851078;3.8155438568438553;4.112978767838739;76.0796395790647;B
2020-02-02;Batata;Argiloso;77.51357569464723;9.39730940787141;85.8078774873715;11.166988321404599;2;1;25;166.04838435090508;1200.1785548249732;310.7693634920683;587.6851995572642;Doente;74.21550866958381;46.889074140756605;5.550816588376548;8.712481600374588;1.084561317242526;88.78935144998952;A
2020-02-03;Milho;Arenoso;54.40049975951496;15.5968725943925;95.2935969442121;6.102742534062712;3;0;0;53.01033460153434;679.040448912301;374.23283341267245;848.678828244987;Saudável;360.3836849950878;54.723333722494395;2.8510370743306868;1.882096282680343;2.0558378473975045;33.614908416010756;C
2020-02-04;Cenoura;Humoso;74.67200286013178;22.26480733318534;23.41151956757099;7.541124834990828;2;0;0;23.883282621918703;1242.8580446298286;244.37148321175704;731.9392824363127;Doente;67.64280652544937;60.96148100994114;5.804959605474848;8.11879057895134;3.0522737411134155;54.4217675648754;A
2020-02-05;Milho;Humoso;26.02565804991521;28.167644788562523;31.944406924319324;5.587617030508502;0;1;10;21.28542899821217;2653.6578794235566;408.25461058483467;743.779586745592;Doente;143.90402023531385;46.193895145762674;3.448308516571823;9.598177872284687;1.6158272733078136;35.47005269399091;A
2020-02-06;Tomate;Siltoso;82.52719146284711;12.946439145277786;186.66972995391856;5.4200948047173805;8;0;0;161.13470338619476;2134.981471027112;342.9912397515061;1095.00673720663;Saudável;232.6541233352435;47.70517226332858;5.328536369857329;6.521474724082117;1.7322247699447249;11.97028003340993;B
2020-02-07;Soja;Argiloso;26.075174126611056;31.406781563523396;130.46529093587404;10.895704701340676;2;0;0;265.97094802791895;2566.4399698409984;452.8852394348141;1240.583762333273;Doente;56.65285579428645;30.315012441387353;5.791256990025889;1.93886792328626;2.5225240232200083;40.47311892877538;C
2020-02-08;Soja;Humoso;46.42713163911212;15.614089074738061;10.668300776008333;6.109738053249942;2;1;0;166.94968431680786;1466.700595809768;522.5457328446239;1627.654932347461;Doente;99.61535714099982;50.67861483358769;5.312127917215849;9.73677928083439;4.56761186446486;17.09586518913587;A
2020-02-09;Cenoura;Argiloso;49.19596265620691;37.935487492519;126.6392091878182;7.476811537093742;6;1;40;111.79175248694995;1583.059498813253;639.5829198205977;1197.5818516465476;Doente;150.33076172703414;47.12228840796098;5.73453628134176;9.492813163121244;2.839821421823182;96.15322484008274;C
2020-02-10;Batata;Siltoso;22.961262277036507;30.012683428061813;151.0657371968453;10.532887859169172;2;1;16;191.08511164968732;1342.1771207769723;201.96002511258843;452.431340500524;Doente;95.38548793038873;34.50328646881688;2.8705129679503716;4.834891797060499;0.7114628709970576;83.3573394482778;B
2020-02-11;Tomate;Siltoso;67.31979559833101;39.16867115175154;-2.356534207597027;10.22463501241057;5;1;0;205.76787737248648;1662.9390948271691;252.79289942296157;645.201624288314;Doente;57.77283573107938;62.71177914446639;5.25056699906006;3.9179632042513974;1.4810947708360471;36.63151250817488;D
2020-02-12;Trigo;Argiloso;42.6038225225711;16.916582729007867;15.929507940536405;7.415728491287419;5;0;0;247.06366564537612;725.1717070607617;496.12075678607806;1465.8171795605615;Saudável;294.5016710206933;27.72749729505506;4.257903840732569;1.8960953269496246;1.282209731776034;71.04915169271413;C
2020-02-13;Trigo;Siltoso;72.00242811554844;21.014965986132538;148.793157506634;11.108404498359235;4;0;0;157.95023199386807;816.6021489428689;333.01136373257975;762.694429969096;Saudável;316.6351635036223;62.6769217003458;4.580196535482337;2.4393601690770987;1.1275437611737935;22.22658394290584;D
2020-02-14;Milho;Argiloso;21.030257747273172;24.53085281351015;137.12984709014398;5.025241439291433;7;1;31;209.94207130543643;2070.534324969709;248.53098460788465;509.70756933406903;Doente;123.32533662452914;9.387664515335814;4.865340838030029;1.5459141470900222;1.4224066571134175;11.443357268047727;B
2020-02-15;Trigo;Arenoso;35.455042117450276;26.992712929345974;193.47946033082997;11.309754543877972;0;1;17;81.00785099880538;2514.9529393079592;250.9781694065453;600.2574294022497;Doente;89.40119064592804;12.851520241195578;3.842715013761054;9.566186465660138;4.095980673997734;90.02367873487015;D
2020-02-16;Cenoura;Humoso;34.40449232310054;31.966946782058926;33.25185726199877;7.259496736690009;5;0;0;193.86013814271703;1139.5264674980517;148.91090247469597;473.61856212417644;Saudável;330.38487939114145;44.51204502741266;3.793309246732197;3.356490264094302;1.3131017157664884;62.45283310166836;C
2020-02-17;Cenoura;Humoso;53.44282544566878;33.113115569609356;73.75242278610413;8.520353071712858;0;0;0;36.421500780881104;2253.632363624332;480.64254956843274;1343.1870783744225;Doente;77.88461240959091;33.78210701081876;4.005509584736526;9.740032756378017;3.5071452299426378;62.92210088468245;B
2020-02-18;Batata;Humoso;81.51207673400957;20.204808112510342;169.26406676787366;8.216935063864474;0;1;0;59.11594367065676;2466.6028348982863;548.0797482679194;1575.9040881281405;Doente;121.64924210037324;56.58167531204084;3.8164783463738288;7.309826184897383;2.983269342457048;19.695164192502833;D
2020-02-19;Tomate;Argiloso;32.62889578408173;11.678547623591747;31.06294092388746;10.53839392798282;3;0;0;236.34333040411326;711.7391983266332;194.59051077402495;612.5899151781244;Saudável;123.23704042046808;36.04610824727755;5.755991617850367;4.886375503767886;1.64484433885118;23.48618696555347;A
2020-02-20;Trigo;Humoso;75.52913078351013;35.73091770409505;129.3705798847123;7.480171249321072;7;0;0;296.7505788125545;2697.259739524591;453.1825610906834;847.4330108485788;Doente;150.51826726298344;47.221685328303664;3.4070612258283384;7.798126169198736;2.87211860422857;83.49603517324915;D
2020-02-21;Soja;Humoso;77.64573421207098;34.1101845348998;62.079883560757644;11.54334998717962;1;0;0;286.1279164358003;1967.767103570837;193.36414886133406;713.302495523418;Doente;108.93654436728364;29.10184035852572;3.6936118544142214;7.6213058072829725;1.3547050752197154;40.728666918325814;A
2020-02-22;Trigo;Argiloso;68.2220473142383;38.957703391545735;96.07301183194792;6.745585624593604;9;1;6;125.5485618347868;2049.1744633018984;338.58036391939135;867.0328617115134;Doente;106.49409410927272;45.233128669099514;4.018167953157542;9.229594592475916;2.151402862987595;96.6677873157919;C
2020-02-23;Milho;Arenoso;24.88379073578876;14.808938264008471;50.976975659581655;9.246756559715475;7;0;0;169.69222770465205;2857.479948259375;164.7759400683576;578.5378292370815;Doente;76.50165471092936;50.70569048322806;5.58055188540023;3.828374976941255;1.9068366112712485;24.481088179030884;A
2020-02-24;Trigo;Arenoso;26.141569238139457;10.011951034152181;180.69874823602757;6.346984290253736;9;0;0;22.989458939664615;936.1562835879548;350.6632143172369;630.794943221515;Doente;150.3883599279212;46.10025908983384;2.9094615189066024;5.7661279811640345;3.5516814535863244;29.696168307771387;B
2020-02-25;Trigo;Siltoso;18.205667623454808;30.28937384152136;179.62949894477603;4.505953538867844;9;1;8;6.478301198654588;2325.4573192509124;408.2115495688762;981.3202455140547;Doente;132.93446111420457;49.7308980450534;4.060840125830643;8.523914668148556;0.9912525360372325;26.604466106959713;B
2020-02-26;Batata;Argiloso;67.28292419913701;23.065330638355338;82.86869897937903;12.130075235392372;3;0;0;112.0092725296244;699.1346430725498;398.601011646521;1128.4455630196883;Saudável;136.9142128704084;30.575737553405432;3.2765416160912175;8.333140086365454;3.529691360560981;15.52527271633959;D
2020-02-27;Trigo;Arenoso;65.0015630216569;30.162616326163246;190.00893359721886;10.64646659968933;8;0;0;221.86886981044404;2798.4117619417084;170.94492384602455;624.2394431691283;Saudável;106.67959885268947;33.1245051913384;4.5875890194805145;6.878489633311855;0.4069200051144355;98.86134694939376;B
2020-02-28;Soja;Argiloso;31.86747484859444;29.247180887899045;154.8533678407643;7.9941210375321035;5;0;0;193.30142172034755;1304.7323096585274;193.88104099109302;493.9428155710692;Saudável;207.6725579050658;37.13358670917192;5.433504791744903;0.5953243180602268;3.897889956146769;78.78889498988761;C
2020-02-29;Cenoura;Arenoso;35.962818665094694;24.211783572906498;118.78721456013679;5.77681462620425;5;0;0;250.87393331903024;2388.3886657550775;406.1132590462132;1134.963890014504;Saudável;362.9997220135972;55.19638726059924;5.585962576004434;4.4807234963286335;0.9781938761073278;64.48973532169103;C
2020-03-01;Tomate;Argiloso;21.34657934035105;32.30585188756214;167.00635556168018;7.410603353528297;3;0;0;248.55287524639934;2303.6589548053735;512.696310041296;1104.9959704131306;Doente;81.38921717130177;10.049902436265294;5.9969769980374386;4.849172226216393;3.840016193817033;38.579047695448935;A
2020-03-02;Cenoura;Argiloso;75.71272210590189;25.508430228828914;26.804215261649468;7.381089498389575;3;1;4;208.29591119940127;2371.5320104426723;329.5304819830612;1094.3387418758482;Doente;126.38162416470927;27.545473309240858;4.9515431288669856;5.24489820880297;1.092934535602359;7.4946007524501645;D
2020-03-03;Cenoura;Arenoso;44.6344014269443;9.885468884322757;81.3737522184322;8.092857927094727;6;1;29;181.48945491752002;2542.1753716028293;274.8977933141323;638.939767822183;Doente;98.24776664349335;32.46130897006681;3.611567665684313;5.386059348015748;2.393210536978753;62.09287664913246;C
2020-03-04;Cenoura;Arenoso;21.836352566381375;14.18435192616375;141.84519050590836;8.849108459966487;3;0;0;179.5378088903384;2389.1902065236645;343.4477484880473;646.9444322194089;Doente;117.11816709600157;17.286932763242266;4.622477210557127;6.432399354798533;4.320743701388619;22.000957338410842;A
2020-03-05;Trigo;Arenoso;47.81396734833234;12.777626379061761;5.528157177109284;7.119557287468335;1;1;36;163.70603955865124;755.1984401502049;438.99047246217555;1256.5688455024253;Doente;39.52135215450951;38.47169796184422;5.6960021175089475;1.127835944364795;0.0562894310843397;47.676784824659926;A
2020-03-06;Tomate;Argiloso;20.126613589674864;13.120970720305056;114.15846325777437;8.605042312240563;3;0;0;244.4440863539469;1595.8631294665458;301.5554950210703;855.6412279135589;Doente;33.554738922890614;29.041087864377232;6.015423622858717;0.05292274668563346;3.897640246620049;5.9793345796704696;D
2020-03-07;Tomate;Humoso;48.91273352480381;29.315847873397985;174.094441237556;9.810810609129256;0;0;0;107.95884881197732;3183.0317562924506;512.4724455286978;965.5416419480983;Doente;130.1790724901914;59.138392483191446;5.349023924693447;0.045752278189751694;3.94858233928497;92.91624794559984;A
2020-03-08;Tomate;Humoso;35.9739197538175;10.55917000804845;94.3162084985266;11.057371085988677;5;1;0;59.833047802977674;1358.4850820889658;555.5821688707128;1346.3527168955375;Doente;111.54857435224375;24.04850786656508;3.286760879139819;0.6933598093045972;3.9663245585320643;42.010858897408696;A
2020-03-09;Batata;Siltoso;37.90432779018472;27.719824812879583;192.11525891675475;10.473614361447058;0;0;0;93.61176561371335;2864.5226372968095;104.20111920499821;346.0042780684229;Doente;80.29681657678096;24.468742989771915;4.078021427382949;2.6564190401621883;3.0025440083569825;53.87115869307804;C
2020-03-10;Batata;Humoso;35.820235800198276;23.612715414993055;15.922478474399961;5.168732126727762;7;1;0;169.24431730708358;1781.3208414140804;463.19870791416605;926.4687530747635;Doente;101.4862595791716;41.96598370752208;2.4992891322198467;4.034253145254215;1.8414200575370048;32.97147196981217;C
2020-03-11;Cenoura;Arenoso;66.40426603554093;38.57314904184417;167.94677395196598;10.828792803396151;5;1;27;154.71108383952892;1349.6816092061842;410.5251614921083;1099.7794592382897;Doente;141.89783489211376;27.09962228474803;5.859391119286079;0.18639771920610548;2.10754371748257;30.97965691859962;B
2020-03-12;Milho;Siltoso;68.57385639540566;21.989065681807944;78.85598719000824;12.324175173055952;8;1;16;280.7874687932805;2803.3362308552323;526.5923517100485;1279.8096941822876;Doente;140.21732718998618;52.576323360506194;4.072659629249985;7.818371469846865;2.420313993640831;45.817616929288974;A
2020-03-13;Trigo;Argiloso;59.50892615489924;15.01701858416854;102.51341583148428;6.554695694852056;5;0;0;60.62993773587668;3051.457399497219;225.34758798197197;584.2513592235198;Saudável;178.12436447265392;40.77808564257067;4.420683764561143;0.267548269497752;1.2731905933149226;67.50305024772028;B
2020-03-14;Trigo;Humoso;36.75382735120611;24.185180775012714;153.90709805336326;9.161957898449945;1;1;0;303.97031875353986;2844.9434927640923;164.25519938324834;404.61769410946613;Doente;95.84979428267766;54.33257612797612;4.260622713565769;4.2092197123794985;1.747583564250827;38.599755950087754;D
2020-03-15;Trigo;Arenoso;32.07539155395368;9.323072173357925;132.88205954288648;5.782471617157384;7;0;0;215.13951099190822;2353.0368387139392;98.08921559776402;265.52956558163515;Saudável;124.94549444052137;51.194820392447625;4.052254034842716;5.292726036548538;1.00882503616999;81.1951125621759;A
2020-03-16;Milho;Siltoso;48.41204751663446;18.304829808440438;32.6717083217416;5.970037917273226;6;0;0;153.31466992189607;845.165832943685;436.1420638149621;758.9670752564095;Saudável;148.01380114266246;54.60557190550598;3.20274006930459;0.7427103790050176;2.578017070277591;73.82256645161637;C
2020-03-17;Milho;Siltoso;27.03786318023472;37.15561955288722;174.25691176777804;7.390610062876209;6;0;0;233.463093429975;3127.9890807956017;359.82144311249715;1182.2616384668327;Doente;151.49112183732657;35.38279080094782;3.553287578692115;9.582296284580874;1.5307944200327825;62.93788487357295;A
2020-03-18;Tomate;Arenoso;75.21847224119054;24.362951831731817;192.30447820657804;7.720736426496895;3;0;0;218.45589595127805;2005.2467448272034;100.1280698822314;297.9692942157797;Saudável;287.4829660647396;35.36294823007748;2.5322962002788234;2.468248242654834;3.1739180722852676;2.1691826331837194;A
2020-03-19;Cenoura;Siltoso;52.26266222393353;37.54148716054287;105.94163670879938;6.77911299637877;3;0;0;25.018858723900376;1935.486327676365;458.1608818194245;1367.5696868167684;Doente;102.12901487476807;31.238977779470588;4.821291204269411;0.022936469586149366;2.0364520747946955;96.22950168090868;A
2020-03-20;Soja;Arenoso;26.77051393322791;19.496951891224622;179.1582440119538;7.385550141202729;4;1;38;7.899235099706619;1660.5487263631255;351.6455339391647;543.0942706582754;Doente;50.72099316870335;38.45023019342375;5.655772218859706;-0.20801526493558442;3.1904158765492965;19.799822499167895;B
2020-03-21;Cenoura;Argiloso;42.36442662013664;15.438998378679205;189.25101763355042;8.690205614077382;6;1;37;283.00366677040984;2202.412927933065;479.1701488651015;1038.4762410104038;Doente;107.12346552555958;33.344216742590426;5.483575440370144;0.29072800285650335;2.21668797764766;97.371786855423;D
2020-03-22;Cenoura;Argiloso;79.51000392799129;24.843342730435943;98.8770485231294;7.771658481871629;6;0;0;159.23377668613165;2784.1937647157674;213.9430772352244;556.5246702450454;Saudável;236.86189906910087;33.53038679807766;2.327486508493592;7.708298036541746;3.7010934936255904;67.2327325121315;C
2020-03-23;Milho;Arenoso;32.51801175903086;32.31901125051468;13.386323040952997;6.497071419913499;7;1;28;138.70759215206806;1558.9284217659751;386.00448678963704;810.8918875975348;Doente;126.73970176621872;49.64927707696304;2.2002239028907016;1.769694918391302;3.770442068667472;6.68017371789198;C
2020-03-24;Cenoura;Humoso;77.65091940078594;34.48786410452922;161.9550763870902;8.618835372976271;1;0;0;61.31564249296966;3304.9343695646885;558.1067203788882;1025.7046153519668;Doente;131.12819788591707;55.14279420268434;2.2558977206758573;3.0135903142365796;0.19305572598808984;11.546907292179077;A
2020-03-25;Soja;Argiloso;21.872212564963665;11.299232974304388;41.67214261950842;4.684448895145919;4;1;21;108.25782694872034;1543.5768573547869;599.5470778102849;1823.5490773957147;Doente;82.6827185267631;21.850901576512495;5.8285100424532645;3.4911261689104105;0.804938338794711;21.155628682331873;A
2020-03-26;Trigo;Arenoso;18.080651261181373;30.572392900938;122.99109731547891;10.017077096361238;4;0;0;7.1650987819880285;2437.249382600352;495.7851274939638;833.2833181013573;Doente;40.85861718540979;8.645673925939665;4.697294506180333;9.682928622961814;4.523967630435532;66.4644315452296;D
2020-03-27;Soja;Arenoso;38.70003197215776;27.949579198299837;45.124179967610175;5.133872976314545;1;0;0;184.5163710938004;1480.7058965279793;191.73220416541267;678.5587223722382;Doente;128.90962554502096;26.100472417077242;6.001056663927538;9.034549601594918;2.31861974817059;42.50557481308345;B
2020-03-28;Batata;Humoso;77.0872958229085;27.37243038873618;26.790046058684645;5.1436990937793965;9;0;0;292.88174341688733;1645.8882967506227;317.4437746366698;1003.4039650196331;Saudável;152.01454658076864;43.019149734319825;5.706169408620025;8.20062880178746;3.2007015390071722;32.34345766705764;A
2020-03-29;Batata;Argiloso;41.73343530817857;16.806565706504422;1.5717880777204267;10.495536333004;1;1;34;200.77374882297224;1977.3836564306073;242.60921927705596;670.1692967054596;Doente;57.64079763406707;42.585155331978626;3.3172495629897867;3.5200238168503653;3.9256824773632264;3.9594616086162437;D
2020-03-30;Cenoura;Arenoso;23.654118807114383;36.752183359721634;24.109353827898538;8.031164070351325;5;0;0;233.13131503838196;956.5415351240965;515.6504551535913;1558.3017603679027;Doente;66.8902363432002;11.505300740078999;2.9892112915338407;7.75472854682953;2.6770677674480967;52.30515075094691;A
2020-03-31;Batata;Siltoso;42.31038071464147;36.21067537267396;69.15527545678637;8.414795727014134;7;1;14;61.14432822263794;2922.7352522871793;259.99307551237564;808.1860190518437;Doente;135.3268048081326;49.6663026861097;5.886846468933731;4.74244431675054;0.8074397930774323;31.19298608302389;B
2020-04-01;Cenoura;Arenoso;65.37312447602156;22.592310336905754;169.985599924265;12.31505925382083;7;1;0;230.61586244493498;1571.4843301748035;103.53809827546428;307.9095835673853;Doente;74.66371643633843;24.71744131879283;5.290586913319781;2.3640968206442254;-0.03209771668879213;70.47097054936793;A
2020-04-02;Batata;Humoso;60.883893562734684;13.970615092504357;2.025724109166927;12.375043749897436;5;1;0;62.8048127795796;853.6937234078139;342.5220048399831;972.6251979434475;Doente;46.23793795520195;38.71872663424102;5.357053556502709;2.8277270412529525;2.0219760037748067;64.7870753855057;B
2020-04-03;Cenoura;Argiloso;13.963422900405572;19.35131482539672;2.0497955339935374;5.493297240648885;7;0;0;129.07777507849895;1776.3066158391634;484.3335077848951;1155.4677658722692;Doente;117.35663071581186;18.595052903654775;3.7107181061899897;6.190588684736295;0.6372788081924473;91.99008547263801;D
