Data;Estacao_Ano;Tipo_Planta;Tipo_Solo;Humidade_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Frequencia_Podas;Nivel_Pesticida;Cor_Folha;Densidade_Fibra;Tamanho_Raiz_cm;Indice_Crescimento;Resistencia_Clima;Ervas_Daninhas;Num_Praga;Tempo_Crescimento_horas;Litros_Agua_Semana;Custo_Cultivo;Preco_Venda;Saude;Tempo_Vida_dias
2020-02-16;Inverno;Trigo;Humoso;70.16786233899988;34.91437563395912;190.2200062448355;9.078151020127255;2;1.6802438080820477;18.185910158372074;1.9556680251499472;47.2801693907613;0.9061395886879551;3.1102267250052544;0.0;0.0;968.3516327071911;55.996913958425694;590.5642121243428;1137.3961089625893;Doente;84.14664946132837
2020-02-17;Inverno;Tomate;Humoso;84.76068942357607;26.304526577559017;16.06102366172642;4.281555996980299;0;1.4104563963548478;74.80919387122606;1.3206836359266623;20.595533566821874;0.7135157655803657;5.2085185785324635;1.0;45.0;2286.7332759837245;38.13097148656245;293.04948265973405;503.95149167108025;Doente;9.943151073856686
2020-02-18;Inverno;Milho;Argiloso;47.79922091026033;36.714848725815465;187.08879160566224;6.359222985261756;3;0.3794986299395775;78.2692800641823;1.841078587804573;52.616055076712456;1.356371129799757;5.841877290016153;0.0;0.0;1698.8732179415092;54.46216576449724;458.41651363485084;1246.745258051681;Doente;101.36982411410804
2020-02-19;Inverno;Tomate;Siltoso;36.50318057109269;37.451701433663466;73.0326455676437;5.0474337106014575;4;1.5793639750223292;33.02251432400499;1.7340367298587926;24.010523978728337;0.8004589807432831;0.05044501839374521;1.0;18.0;1240.0261460424517;45.86418651168452;466.17020437535956;1399.9623748583197;Doente;27.87426853634079
2020-02-20;Inverno;Cenoura;Argiloso;72.8979106593498;9.938857279647946;169.34796093092376;8.493389451837576;1;3.669016437299025;63.521507302326455;1.616912838609056;39.08205306680226;0.41871546585544145;9.84274133625199;0.5;1.0;1340.257364870682;39.19690230515663;585.7404515097388;1452.3410523943476;Doente;28.99083062041033
2020-02-21;Inverno;Trigo;Arenoso;39.855161117587;11.928277121008314;84.08279505840555;9.14609973128447;2;2.3315651148668923;110.56898546054107;2.8412377195514398;19.849317922125987;0.419353784769901;7.899206678535321;0.0;0.0;2632.2663559554785;65.38726079075686;421.9892778474763;1093.6773560425422;Doente;142.1286095448672
2020-02-22;Inverno;Trigo;Arenoso;37.97422301408111;17.17667372835033;88.57715005625442;9.621065322257653;5;2.785736059427885;53.2900213276065;2.861409742304285;53.354136888018786;0.7205550258877989;4.618928674151323;0.0;0.0;2191.8577932806766;31.952019684543338;401.79223389714195;1017.013495859905;Saudável;158.21784246219386
2020-02-23;Inverno;Milho;Argiloso;33.292806309254914;29.745374332129717;127.25474571125977;5.893828228813828;5;4.787862284243511;35.146566801588754;1.9043076750140164;47.50031117794612;0.41559187184799934;3.343125980384095;0.0;0.0;2997.665435020842;43.924596228773495;488.27662493573644;847.4117505495573;Saudável;166.15306301609058
2020-02-24;Inverno;Trigo;Humoso;26.094915330403207;36.31407773656984;155.3016113709479;4.565976506557977;6;0.7748332145256664;61.15886209254582;2.0647646447843075;50.583117664990795;0.5555628583322374;7.273081613880704;1.0;20.0;2756.329635809846;14.639011379586304;314.99213391619344;850.8866969714892;Doente;48.111331742448975
2020-02-25;Inverno;Batata;Arenoso;34.969801125880345;23.46417038004355;7.163957705400977;4.481447749000488;8;0.5575878773820792;69.60348148401832;3.440897269255114;17.2884816252632;1.0396003455873002;3.846569693126806;0.0;0.0;615.2881058866478;41.0448405422111;389.9181666883791;890.5473333401978;Saudável;307.25003824815417
2020-02-26;Inverno;Trigo;Arenoso;41.88976924787887;27.87510532945263;119.03732662117811;7.261190881071095;3;4.4610380467885555;16.0099557462006;2.7322121325981583;14.98044679038438;0.23804158830448036;3.9149673775417804;0.0;0.0;1581.8637942822893;39.53927257245188;358.5864614767745;1121.2960168265752;Saudável;251.13293877587182
2020-02-27;Inverno;Tomate;Humoso;64.19698142490786;15.320907425091502;37.75272633522545;11.418733765967024;4;4.075663288322617;33.0327001377295;2.048407938579374;21.109067652264404;0.9163691629024322;7.075766537621944;0.0;0.0;1399.311963038117;34.28644235107244;361.7373472807826;737.6623684355848;Saudável;113.15198483910423
2020-02-28;Inverno;Tomate;Humoso;21.396925810068343;33.81491685767522;69.59603108839184;5.593810767441502;1;1.5200552358942465;39.150086149256424;2.840908655907453;29.185493396240673;1.1519388435708975;3.1425746179547125;0.0;0.0;1261.2910649601747;54.55600283454166;184.8747849399229;459.5068993472654;Doente;40.84716323841499
2020-02-29;Inverno;Tomate;Siltoso;31.752872631280738;38.68575518182875;69.99986074679455;5.9059113041977;5;1.8225549330394986;46.170128712606015;2.8892236442898755;42.041295536425324;0.30885440323187147;1.221558923429483;0.0;0.0;963.4989968986408;32.58054688095172;259.3738823539734;667.0326757674949;Doente;101.72679351869053
2020-03-01;Primavera;Tomate;Humoso;73.64904167512407;17.72387982866259;94.21819555998198;4.659088910312176;3;1.7527734800473855;29.967063503656977;3.030465616209118;23.832339501042718;0.32399513957170717;4.67761148575629;1.0;48.0;2715.41154170905;34.92638253557774;406.3345027620805;910.305953177739;Doente;66.43377113311618
2020-03-02;Primavera;Batata;Argiloso;27.301921505570686;24.510690389241056;67.23340989098593;8.696540684616748;4;3.44042829127864;71.49086998279878;3.436024789080642;20.08277542381636;0.16103806420720806;8.645731889955423;0.0;0.0;2400.7475331787236;34.81855702463028;462.04975445224375;1049.1120141694328;Doente;78.98866050381868
2020-03-03;Primavera;Soja;Argiloso;41.002547111283235;12.24939515641588;21.8783512058848;9.290961485042704;6;0.507441836113981;104.26956650879268;1.841329753029167;26.699180861960862;0.8880692054551811;9.357661849456628;1.0;33.0;1428.8259844375996;18.716017862677383;633.4516356274094;1292.5529800446623;Doente;71.48526259669516
2020-03-04;Primavera;Cenoura;Siltoso;77.54351138477654;26.44001153511372;29.531875220841535;8.995428158751386;5;2.6483922274877183;111.19846174018298;1.7437196356601117;45.59698427402074;1.1870617307101392;10.35450565546384;0.0;0.0;2376.5178235647213;52.740712028420646;260.48851546376517;547.3594679216524;Saudável;284.20837684294537
2020-03-05;Primavera;Milho;Arenoso;27.86215863474772;24.749415096625082;7.093724627970784;10.741020437823556;7;0.8707491467328099;91.23798561711313;2.885372449662021;31.064465166064505;0.9603125660068015;6.570272401475172;0.0;0.0;2296.469852286355;37.28517292148973;150.73769956318628;506.3041724303521;Doente;55.104281926177975
2020-03-06;Primavera;Tomate;Arenoso;22.808965347980024;13.999006365876994;94.45594458150211;7.743385173673879;5;4.300077005800322;50.48705075063645;3.3098715456915158;49.99710398925011;0.6158674845650316;7.770416119854703;0.0;0.0;554.4166191902061;31.561623920024104;562.8938951842127;1310.9484126738973;Doente;100.53402687173873
2020-03-07;Primavera;Trigo;Humoso;50.93504651030749;22.927898234766918;191.29566648634895;4.9276348196018205;9;2.1046993227189104;97.38015678037739;1.5786638066787626;19.808709795702026;0.8568170952994691;9.863381687114956;0.0;0.0;1973.6536135819254;63.61680013226509;477.63525772342683;1219.4611689538715;Saudável;217.08359563202657
2020-03-08;Primavera;Tomate;Argiloso;38.186752644204276;19.689051403821562;23.541172245374558;6.167219539100606;7;2.83924526726638;83.3923629220678;2.472439210230909;39.82397641179887;1.1647786573028527;4.456456109386821;0.0;0.0;997.2994359512695;23.919702219736244;537.2214640019077;1344.9332232925142;Saudável;142.96068165831235
2020-03-09;Primavera;Trigo;Arenoso;56.45597236857652;25.320838100380346;189.65902611636764;9.15141828083612;3;0.347972345063014;97.75594941818095;3.4478266612462387;38.44701336047778;0.26755918137183776;4.54846789666415;1.0;13.0;1538.017717803948;51.47339503927112;241.45603770304675;631.843721189702;Doente;58.63637588117903
2020-03-10;Primavera;Cenoura;Siltoso;73.28372918854998;27.23554190408864;147.07843046216996;8.756954283397784;6;0.49270586887434575;35.583237923151415;2.98879945366895;24.42395281031312;1.367985136253987;8.880719475566291;0.0;0.0;1469.2837176282412;35.46712146671691;509.66791540537486;1406.0889201589177;Saudável;313.5721344923393
2020-03-11;Primavera;Cenoura;Siltoso;26.617781025398752;9.920779199440952;127.90588810258389;8.100003531409005;2;3.5766584548364144;22.341878272405463;2.310104144641883;47.84726447459927;1.2035181130218429;10.905766731020304;0.0;0.0;3378.603970146821;34.02933057343572;491.553671247644;1300.8382370285208;Doente;117.25138383344535
2020-03-12;Primavera;Cenoura;Argiloso;57.66632277350668;32.49609132971133;129.46167858046383;9.315693842974802;0;4.035237026875745;118.11798511102246;2.5235062592921476;34.07396027837204;0.6086363269087229;11.582598858705477;0.0;0.0;2075.7522832643;50.35782336253831;224.1508209595578;515.8678634830023;Doente;51.366421973497026
2020-03-13;Primavera;Trigo;Siltoso;52.403000081997206;31.05634059707689;165.75165719500768;8.951105296451699;8;3.7515622241800908;110.76406370830885;1.559534107772817;42.642573202704654;0.9552747678245901;4.26332206423191;0.0;0.0;3018.063843612166;28.851795481804352;209.52921559615186;582.8024882631757;Saudável;213.79383636554232
2020-03-14;Primavera;Tomate;Siltoso;27.102901875630703;20.654503427420334;21.790100391715523;10.902577609184918;8;3.886477483458385;56.23649022508775;1.6223284558380988;35.73622683567764;0.13964609000175748;9.422784568777526;0.0;0.0;809.4360259289471;36.3977612920619;259.46412244851325;562.5281549764138;Doente;163.655786713341
2020-03-15;Primavera;Cenoura;Argiloso;60.6972808417355;11.253989908289213;101.3569922288596;8.540109513291677;5;0.724483553915729;119.10501580794752;1.6777118365058816;18.913605299431723;0.8020632895633568;6.853896474535289;0.0;0.0;1204.2561063012022;43.962170872079405;253.13193898684332;694.6947063439064;Saudável;164.96587460507556
2020-03-16;Primavera;Batata;Humoso;36.17221610496075;32.31388803477618;139.82435516790295;10.080789363069757;1;3.6686385066567895;81.85334861299751;3.1235528082239647;45.73388692204736;0.364298621796324;3.4214210504701597;0.0;0.0;2912.841191974329;61.31644911445745;597.4557972805537;1365.937992494264;Doente;70.49199230384843
2020-03-17;Primavera;Trigo;Humoso;51.1657891527876;38.32116665556864;117.77021653046398;5.841635741197048;7;1.1101222146145522;66.53666248155649;4.038563649357118;42.6010215902931;0.25185969151725074;11.245055109695645;0.0;0.0;2031.3901907129998;53.53169801550664;327.00742498571014;590.2590446930633;Doente;89.26458442520334
2020-03-18;Primavera;Trigo;Siltoso;22.776449554101063;16.870459721885094;166.96194172041018;9.277439170177848;9;0.6914614605530112;53.731750850533686;3.245117199182838;47.06105287191865;0.7205644479606874;10.139153758698793;0.0;0.0;3285.172628811326;27.609152358252754;464.29915164803833;1297.4189741899597;Doente;111.30177132018596
2020-03-19;Primavera;Tomate;Humoso;49.18827085966034;19.371650253335805;14.860469318021549;11.069531440526712;5;3.9871884534432893;59.084965085563255;2.7146874826216187;26.084113376651835;1.087196535440545;6.78523990021326;0.5;10.5;341.0800012700299;21.06511097435235;543.7268261576074;1120.9749791058778;Doente;51.38100319187587
2020-03-20;Primavera;Trigo;Humoso;38.46982961770415;15.180298525679115;138.54633541558445;6.937837116663971;6;4.648414886676908;66.37885430275936;2.7610048252432176;20.712428279894585;1.510069765390101;10.31049630867675;0.0;0.0;3198.063422273709;23.161672628345674;321.89711168522814;1032.7344803039161;Saudável;143.74843769507635
2020-03-21;Primavera;Trigo;Siltoso;74.58407163768153;26.973995541569856;107.2116735926948;10.084811992174478;0;3.7849338381948776;114.17889680633105;1.812687161437383;26.614259371898658;1.1478080694152448;8.175952734509522;0.0;0.0;1639.5429633648364;36.248352059504136;457.3703367320118;976.8650664318725;Doente;45.9714871064392
2020-03-22;Primavera;Cenoura;Humoso;21.00589774452251;14.311153680648314;76.23830031173993;9.650292903028788;2;4.229251565242851;68.84467573713515;1.5677532375821677;54.50076608101027;0.8333973304708817;6.265111991881304;0.0;0.0;1268.6718315782857;48.69278171097391;195.66114265689947;678.0357374826207;Doente;93.90987123599768
2020-03-23;Primavera;Tomate;Siltoso;46.31989609898983;20.35173014506605;68.46112396255742;4.328188068439885;0;5.156825076777164;83.39075275492718;1.776505806653772;48.14548788658301;1.4699337084509638;9.341569578000405;0.0;0.0;2092.021864137656;56.1589549207574;320.6808535608622;808.4848777927238;Doente;75.63389985768332
2020-03-24;Primavera;Cenoura;Arenoso;49.10758654390739;30.576302259252554;124.57265407058982;8.504044970457883;9;0.8751638582025068;101.16102645003558;3.7990434859349267;35.61863873699669;0.6667600624286296;11.493550784621284;0.0;0.0;2888.4594178646435;33.57359979648587;561.9559661218733;953.9043364282477;Saudável;261.35316825937014
