Ano;Mes;Estacao;Crescimento
2020;11;Primavera;40
2020;11;Primavera;40
2020;11;Primavera;40
2020;11;Primavera;40
2020;11;Primavera;40
2020;12;Primavera;45
2020;12;Primavera;47
2020;12;Primavera;44
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;42
2020;12;Primavera;45
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;43
2020;12;Primavera;44
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;46
2020;12;Primavera;43
2020;12;Primavera;44
2020;12;Primavera;43
2020;12;Primavera;42
