Ano;Mes;Estacao;Crescimento
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;70
2023;11;Primavera;70
2023;12;Primavera;70
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;67
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;325
2023;12;Primavera;1024
