Ano;Mes;Estacao;Crescimento
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;9;Inverno;110
2022;9;Inverno;110
2022;9;Inverno;110
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Primavera;56
2022;9;Primavera;55
2022;9;Primavera;55
2022;9;Primavera;55
2022;9;Primavera;54
2022;9;Primavera;55
2022;9;Primavera;56
2022;9;Primavera;57
2022;9;Primavera;55
2022;9;Primavera;56
2022;9;Primavera;57
2022;9;Primavera;55
2022;9;Primavera;55
2022;9;Primavera;50
2022;9;Primavera;55
2022;9;Primavera;52
2022;9;Primavera;51
2022;9;Primavera;53
2022;9;Primavera;52
2022;9;Primavera;50
2022;10;Primavera;50
2022;10;Primavera;51
2022;10;Primavera;52
2022;10;Primavera;53
2022;10;Primavera;52
2022;10;Primavera;48
2022;10;Primavera;48
2022;10;Primavera;48
2022;10;Primavera;48
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
