Ano;Mes;Estacao;Crescimento
2020;11;Primavera;40
2020;11;Primavera;40
2020;12;Primavera;45
2020;12;Primavera;47
2020;12;Primavera;44
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;42
2020;12;Primavera;45
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;43
2020;12;Primavera;44
2020;12;Primavera;45
2020;12;Primavera;44
2020;12;Primavera;46
2020;12;Primavera;43
2020;12;Primavera;44
2020;12;Primavera;43
2020;12;Primavera;42
2021;1;Verão;30
2021;1;Verão;32
2021;1;Verão;32
2021;1;Verão;32
2021;1;Verão;30
2021;1;Verão;30
2021;1;Verão;31
2021;1;Verão;31
2021;1;Verão;30
2021;1;Verão;30
2021;1;Verão;31
2021;1;Verão;32
2021;1;Verão;31
2021;1;Verão;31
2021;1;Verão;31
2021;1;Verão;30
2021;1;Verão;32
2021;1;Verão;31
2021;1;Verão;32
2021;1;Verão;31
2021;2;Verão;33
2021;2;Verão;33
2021;2;Verão;33
2021;2;Verão;32
2021;2;Verão;33
2021;2;Verão;33
2021;2;Verão;31
2021;2;Verão;31
2021;2;Verão;32
2021;2;Verão;30
2021;2;Verão;31
2021;2;Verão;33
2021;2;Verão;32
2021;2;Verão;31
2021;2;Verão;31
2021;2;Verão;30
2021;2;Verão;33
2021;2;Verão;31
2021;2;Verão;33
2021;2;Verão;31
2021;3;Verão;34
2021;3;Verão;32
2021;3;Verão;35
2021;3;Verão;32
2021;3;Verão;32
2021;3;Verão;34
2021;3;Verão;32
2021;3;Verão;31
2021;3;Verão;34
2021;3;Verão;31
2021;3;Verão;37
2021;3;Verão;37
2021;3;Verão;38
2021;3;Verão;37
2021;3;Verão;35
2021;3;Verão;37
2021;3;Verão;37
2021;3;Verão;35
2021;3;Verão;37
2021;3;Verão;38
2021;3;Outono;38
2021;3;Outono;36
2021;3;Outono;35
2021;3;Outono;35
2021;3;Outono;35
2021;3;Outono;35
2021;3;Outono;34
2021;3;Outono;35
2021;3;Outono;36
2021;3;Outono;34
2021;3;Outono;35
2021;3;Outono;34
2021;3;Outono;35
2021;3;Outono;35
2021;3;Outono;35
2021;3;Outono;35
2021;3;Outono;34
2021;3;Outono;36
2021;3;Outono;34
2021;3;Outono;36
2021;4;Outono;38
2021;4;Outono;38
2021;4;Outono;36
2021;4;Outono;38
2021;4;Outono;35
2021;4;Outono;37
2021;4;Outono;39
2021;4;Outono;38
2021;4;Outono;37
2021;4;Outono;38
2021;4;Outono;39
2021;4;Outono;38
2021;4;Outono;37
2021;4;Outono;36
2021;4;Outono;36
2021;4;Outono;39
2021;4;Outono;35
2021;4;Outono;39
2021;4;Outono;37
2021;4;Outono;36
2021;5;Outono;38
2021;5;Outono;38
2021;5;Outono;36
2021;5;Outono;38
2021;5;Outono;35
2021;5;Outono;37
2021;5;Outono;39
2021;5;Outono;38
2021;5;Outono;37
2021;5;Outono;38
2021;5;Outono;39
2021;5;Outono;38
2021;5;Outono;37
2021;5;Outono;36
2021;5;Outono;36
2021;5;Outono;39
2021;5;Outono;35
2021;5;Outono;39
2021;5;Outono;37
2021;5;Outono;36
2021;6;Outono;55
2021;6;Outono;58
2021;6;Outono;57
2021;6;Outono;58
2021;6;Outono;57
2021;6;Outono;59
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Outono;55
2021;6;Inverno;88
2021;6;Inverno;87
2021;6;Inverno;86
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;88
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;89
2021;6;Inverno;88
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;6;Inverno;90
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;7;Inverno;95
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;8;Inverno;98
2021;9;Inverno;98
2021;9;Inverno;98
2021;9;Inverno;98
2021;9;Inverno;98
2021;9;Inverno;98
2021;9;Inverno;98
2021;9;Inverno;98
2021;9;Inverno;95
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Inverno;55
2021;9;Primavera;36
2021;9;Primavera;35
2021;9;Primavera;35
2021;9;Primavera;35
2021;9;Primavera;34
2021;9;Primavera;35
2021;9;Primavera;36
2021;9;Primavera;37
2021;9;Primavera;35
2021;9;Primavera;36
2021;9;Primavera;37
2021;9;Primavera;35
2021;9;Primavera;35
2021;9;Primavera;30
2021;9;Primavera;35
2021;9;Primavera;32
2021;9;Primavera;31
2021;9;Primavera;33
2021;9;Primavera;32
2021;9;Primavera;30
2021;10;Primavera;30
2021;10;Primavera;31
2021;10;Primavera;32
2021;10;Primavera;33
2021;10;Primavera;32
2021;10;Primavera;32
2021;10;Primavera;31
2021;10;Primavera;33
2021;10;Primavera;32
2021;10;Primavera;33
2021;10;Primavera;33
2021;10;Primavera;33
2021;10;Primavera;32
2021;10;Primavera;31
2021;10;Primavera;32
2021;10;Primavera;32
2021;10;Primavera;32
2021;10;Primavera;32
2021;10;Primavera;31
2021;10;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;11;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2021;12;Primavera;35
2022;1;Verão;42
2022;1;Verão;44
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;43
2022;1;Verão;44
2022;1;Verão;44
2022;1;Verão;44
2022;1;Verão;44
2022;1;Verão;44
2022;1;Verão;44
2022;1;Verão;44
2022;1;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;2;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Verão;44
2022;3;Outono;51
2022;3;Outono;50
2022;3;Outono;52
2022;3;Outono;53
2022;3;Outono;52
2022;3;Outono;52
2022;3;Outono;52
2022;3;Outono;52
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;3;Outono;53
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;60
2022;4;Outono;65
2022;4;Outono;65
2022;4;Outono;65
2022;4;Outono;65
2022;4;Outono;65
2022;4;Outono;65
2022;4;Outono;65
2022;4;Outono;65
2022;4;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;5;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Outono;65
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;6;Inverno;98
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;7;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;110
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;8;Inverno;115
2022;9;Inverno;110
2022;9;Inverno;110
2022;9;Inverno;110
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Inverno;95
2022;9;Primavera;56
2022;9;Primavera;55
2022;9;Primavera;55
2022;9;Primavera;55
2022;9;Primavera;54
2022;9;Primavera;55
2022;9;Primavera;56
2022;9;Primavera;57
2022;9;Primavera;55
2022;9;Primavera;56
2022;9;Primavera;57
2022;9;Primavera;55
2022;9;Primavera;55
2022;9;Primavera;50
2022;9;Primavera;55
2022;9;Primavera;52
2022;9;Primavera;51
2022;9;Primavera;53
2022;9;Primavera;52
2022;9;Primavera;50
2022;10;Primavera;50
2022;10;Primavera;51
2022;10;Primavera;52
2022;10;Primavera;53
2022;10;Primavera;52
2022;10;Primavera;48
2022;10;Primavera;48
2022;10;Primavera;48
2022;10;Primavera;48
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;10;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;47
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;11;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2022;12;Primavera;43
2023;1;Verão;77
2023;1;Verão;79
2023;1;Verão;80
2023;1;Verão;81
2023;1;Verão;82
2023;1;Verão;85
2023;1;Verão;86
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;88
2023;1;Verão;89
2023;1;Verão;89
2023;2;Verão;89
2023;2;Verão;89
2023;2;Verão;89
2023;2;Verão;89
2023;2;Verão;89
2023;2;Verão;89
2023;2;Verão;89
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;93
2023;2;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Verão;95
2023;3;Outono;100
2023;3;Outono;100
2023;3;Outono;100
2023;3;Outono;100
2023;3;Outono;100
2023;3;Outono;100
2023;3;Outono;100
2023;3;Outono;103
2023;3;Outono;103
2023;3;Outono;103
2023;3;Outono;103
2023;3;Outono;103
2023;3;Outono;105
2023;3;Outono;105
2023;3;Outono;105
2023;3;Outono;105
2023;3;Outono;105
2023;3;Outono;105
2023;3;Outono;105
2023;3;Outono;105
2023;4;Outono;107
2023;4;Outono;108
2023;4;Outono;109
2023;4;Outono;110
2023;4;Outono;111
2023;4;Outono;112
2023;4;Outono;113
2023;4;Outono;114
2023;4;Outono;115
2023;4;Outono;116
2023;4;Outono;117
2023;4;Outono;118
2023;4;Outono;119
2023;4;Outono;120
2023;4;Outono;121
2023;4;Outono;122
2023;4;Outono;122
2023;4;Outono;122
2023;4;Outono;122
2023;4;Outono;122
2023;5;Outono;122
2023;5;Outono;122
2023;5;Outono;122
2023;5;Outono;122
2023;5;Outono;122
2023;5;Outono;122
2023;5;Outono;122
2023;5;Outono;122
2023;5;Outono;126
2023;5;Outono;127
2023;5;Outono;128
2023;5;Outono;129
2023;5;Outono;130
2023;5;Outono;131
2023;5;Outono;132
2023;5;Outono;133
2023;5;Outono;134
2023;5;Outono;135
2023;5;Outono;136
2023;5;Outono;137
2023;6;Outono;138
2023;6;Outono;139
2023;6;Outono;140
2023;6;Outono;141
2023;6;Outono;142
2023;6;Outono;145
2023;6;Outono;146
2023;6;Outono;147
2023;6;Outono;147
2023;6;Outono;147
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Outono;148
2023;6;Inverno;163
2023;6;Inverno;163
2023;6;Inverno;164
2023;6;Inverno;164
2023;6;Inverno;165
2023;6;Inverno;165
2023;6;Inverno;165
2023;6;Inverno;165
2023;6;Inverno;165
2023;6;Inverno;165
2023;6;Inverno;166
2023;6;Inverno;166
2023;6;Inverno;166
2023;6;Inverno;166
2023;6;Inverno;166
2023;6;Inverno;166
2023;6;Inverno;167
2023;6;Inverno;167
2023;6;Inverno;167
2023;6;Inverno;167
2023;7;Inverno;167
2023;7;Inverno;167
2023;7;Inverno;167
2023;7;Inverno;167
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;7;Inverno;168
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;169
2023;8;Inverno;170
2023;8;Inverno;170
2023;8;Inverno;170
2023;8;Inverno;170
2023;8;Inverno;170
2023;8;Inverno;170
2023;8;Inverno;170
2023;8;Inverno;170
2023;8;Inverno;170
2023;9;Inverno;175
2023;9;Inverno;175
2023;9;Inverno;175
2023;9;Inverno;175
2023;9;Inverno;165
2023;9;Inverno;155
2023;9;Inverno;150
2023;9;Inverno;135
2023;9;Inverno;130
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Inverno;125
2023;9;Primavera;120
2023;9;Primavera;120
2023;9;Primavera;120
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;9;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;115
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;105
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;10;Primavera;95
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;85
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;77
2023;11;Primavera;70
2023;11;Primavera;70
2023;12;Primavera;70
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;65
2023;12;Primavera;67
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2023;12;Primavera;68
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;42
2024;1;Verão;43
2024;1;Verão;43
