Data;Estacao_Ano;Tipo_Planta;Tipo_Solo;Temperatura_C;Chuva_mm;Horas_Sol_Dia;Humidade_Solo;Frequencia_Podas;Nivel_Pesticida;Cor_Folha;Densidade_Fibra;Tamanho_Raiz_cm;Indice_Crescimento;Resistencia_Clima;Ervas_Daninhas;Num_Praga;Altura_cm;Tempo_Crescimento_horas;Litros_Agua_Semana;Custo_Cultivo;Preco_Venda;Saude;Tempo_Vida_dias
2020-01-23;Inverno;Tomate;Humoso;0.9007801598817836;-48.0061530530963;9.43216708573441;57.36823075431505;2;0.6893229434685355;18.81779968846929;1.6233785343042446;15.812147327050525;1.3584970910243188;3.6833508376479696;1.0;6.0;203.67407186079976;2885.906388588433;13.18389971449876;321.9668287093143;625.2722773928114;Doente;86.72988740616051
2020-01-25;Inverno;Cenoura;Humoso;18.678916007959742;111.52517391259502;5.709406446185424;80.29864518034435;0;1.3328356898622655;47.81977847447467;3.196615213245651;37.0833358658453;0.941370758250327;11.543963708619478;0.0;0.0;674.2060688991818;1358.8721985042146;19.20971854686866;152.6237700458126;460.75130978955593;Doente;43.04952077273576
2020-01-27;Inverno;Tomate;Siltoso;13.950285525792829;133.0277640809792;6.871992888415427;78.48328321711132;1;3.647084609683799;18.8708761357318;3.0430321865188192;25.88311366763985;0.2317974748701972;1.588129366225972;0.0;0.0;183.6745640362294;744.0734529271921;4.510589740439421;60.24827252331551;208.7751422593869;Doente;37.647396144550285
2020-01-28;Inverno;Milho;Humoso;25.42163791714121;120.9030871821499;4.305695747584848;25.62611332127244;0;3.5875214930854664;41.78648699577492;2.8888894107945635;55.98238695682406;1.4230300387066437;7.5096962677476595;0.0;0.0;507.97909986876977;1934.959507654559;43.6539036274341;422.2474469864921;760.6563873914904;Doente;122.51501550189442
2020-01-30;Inverno;Soja;Arenoso;10.05837150234887;-39.53342853986743;6.356250343236065;34.01952101313265;8;3.214341028027353;27.556546253707783;1.921306973722738;37.39227109285346;0.5829141450682314;11.029024595882603;0.5;16.5;369.8732096430312;1999.3844235939;37.351373860338576;419.3962319309509;1224.25993489216;Doente;66.37373296321918
2020-02-01;Inverno;Trigo;Arenoso;29.260294004372117;119.1021621681121;2.6069731297923804;22.56306665118718;7;2.87130209225369;40.71609675565161;2.3606800980547327;14.550288232770338;1.5024847740763858;4.944986213753372;0.0;0.0;517.858352037401;2253.5848368161624;33.986933557859246;98.0715536931482;280.8699370522669;Doente;147.77783462418944
2020-02-04;Inverno;Cenoura;Humoso;28.138956943016822;-3.419632270103669;3.5121382619719776;41.809833248349385;6;0.2674773743757147;45.11937992454991;3.1311530011023168;28.810843399431263;1.3770090044590826;7.042711613698023;1.0;48.0;553.2514835981736;2932.1195626046283;27.6067587510293;612.9886355271241;1459.6075347999392;Doente;119.36291995734707
2020-02-07;Inverno;Soja;Argiloso;2.131046671320064;146.15223487777033;6.235485924330213;;0;1.6686591241870556;23.356846844141963;3.7910918879990154;16.697485948303743;0.7749207877057084;4.590927909175406;0.0;0.0;334.8399830562054;1981.9532580248365;35.554552256779964;418.869259107164;1069.1457116908648;Doente;75.97451281805574
2020-02-08;Inverno;Tomate;Humoso;6.32379304650086;-18.861480448813417;5.163912609468562;53.80990664800132;5;0.02798841587762;17.52683322578101;0.9503325898937848;16.141446761438523;0.3356945498993263;6.786806453744698;1.0;24.0;121.65446686978436;534.4581540347783;12.88898912547246;503.9757012011858;918.5959767252582;Doente;67.28208069911071
2020-02-09;Inverno;Tomate;Siltoso;6.88097331113017;-4.867083389588991;4.578707664647549;15.342635853327424;7;1.6468741155897066;0.4520068770470913;0.7806517946486979;24.44119808042683;0.5799418902572737;4.086456693701019;1.0;36.0;294.902573876942;1792.5790635699211;24.62386953151517;580.9033370829975;1735.28009295728;Doente;92.90764887721951
2020-02-13;Inverno;Soja;Argiloso;5.02473267282323;-36.66803403533878;2.597967229090524;12.656727402883256;1;4.39874589818227;34.15404651367089;2.553476765778097;26.73210674692603;0.4430797196506241;8.297041377531329;0.5;15.5;335.55338847792626;3058.5378829862584;25.75201116966001;184.82178536799253;423.9986395440444;Doente;117.98852085993052
2020-02-15;Inverno;Milho;Argiloso;29.192303937368948;-45.03655771097017;9.12659305208502;12.410907599958229;8;1.88383387993991;48.085617464165445;3.83221664770148;54.853197916536;1.151765038860863;3.91102446692425;0.0;0.0;667.5391220792126;1424.6631893673627;33.691796052559674;374.9890521150236;939.50860613969;Doente;102.83983811397276
2020-02-16;Inverno;Trigo;Humoso;22.778775207554204;117.04881203177314;2.755699406408695;11.609112579698127;7;2.635755718624757;28.60540964143455;4.110522105845221;48.29628671987923;1.1475952291884983;3.5707040037965685;0.0;0.0;472.47926372303385;1272.2996548210906;17.877338707390493;;728.6123887947743;Doente;108.28771767604763
2020-02-17;Inverno;Tomate;Humoso;29.032843958086858;23.07336831013056;9.911005697100348;54.6517589565217;2;2.0576421105150757;-0.4323386366741051;3.2313090795257007;43.96667510498436;0.5709911923711234;2.7095728120791502;0.0;0.0;202.89522705040568;2523.06314902092;13.909380093335171;409.3245870983904;898.9621699948046;Doente;124.44030143572944
2020-02-18;Inverno;Milho;Argiloso;13.192214595237257;118.32309195156304;9.59255514916337;24.75605431948567;4;0.5859638988169202;49.50833732175344;1.951634723935006;40.68707325353616;1.417403342615361;3.381930752679988;0.0;0.0;544.903798977669;2371.1784452699967;50.20672825050066;179.39917684637572;393.7807290414849;Doente;118.22617492106042
2020-02-19;Inverno;Tomate;Siltoso;8.351054449879697;60.92409824222899;2.626195845839007;24.956988086333546;1;-0.1642668620215398;21.583340120502577;1.612074071520233;34.12977779708817;0.2712288163475294;7.363453676729723;0.0;0.0;260.8571458184147;1714.7231768442582;-0.2986879060874967;508.81974291689454;899.4182533744179;Doente;134.4573858113051
2020-02-20;Inverno;Cenoura;Argiloso;23.9487959162756;130.32624589727203;9.46730656359644;57.253869214358936;2;2.792013732522666;43.1839223769179;2.164002080352387;38.12207562824821;1.089367972257603;5.923543738739205;0.0;0.0;494.43408540844257;1301.697960310025;27.407088450344297;152.75894223372305;498.9773712927119;Doente;136.69153421114487
2020-02-21;Inverno;Trigo;Arenoso;9.787617541234404;135.23859728292533;4.905060722075698;15.283662761823074;0;4.346988377668219;18.18268485205856;1.72698507854764;46.400746915657294;0.6254107401567622;2.684874433692995;0.0;0.0;407.3086811540389;1249.5921653741073;35.49626085469869;114.91844942280916;341.52832877381024;Doente;110.61960873732076
2020-02-23;Inverno;Milho;Argiloso;6.9751797662349375;-34.917564801442346;5.347066701706172;21.985092756008207;4;0.7977190388929251;47.131073320688;3.256326211306453;20.047746538061016;0.7928686243480336;9.586184315058771;0.0;0.0;752.8123500582918;2960.5808923301524;38.41444794795794;499.3803011232791;1512.0801184307693;Doente;73.91457536714736
2020-02-24;Inverno;Trigo;Humoso;3.890369346727061;0.0717459141710961;5.526840901620127;52.13720549182425;1;1.5941028717540258;35.00676253618648;1.878267488872445;47.48038855383459;1.346493050139512;6.27188384170003;0.0;0.0;518.8482016053614;758.7189879436083;24.4462138705414;335.35165829497726;674.5952240460422;Doente;67.53974262038939
2020-02-25;Inverno;Batata;Arenoso;7.693891830502977;83.86308327270032;7.07394472782034;57.84842043698458;2;3.7866665877347567;21.75805339863312;2.932224756128318;41.27561581376503;1.3875571533850313;3.223894821350364;0.5;12.0;364.7824080996342;2499.598424375975;27.65618202976716;351.7745858716004;697.7250674541139;Doente;83.7948201712864
2020-02-27;Inverno;Tomate;Humoso;20.219826244371912;41.98839025879255;2.270313207585989;29.39104479036645;5;4.153227464023001;2.348915826971411;0.6594729897100613;13.618608985815175;0.3355937770006443;4.833383387973642;0.0;0.0;40.68363986262819;1383.0289334021177;23.960091828782453;111.81830088011964;332.5081863333345;Doente;77.60339391056739
2020-02-28;Inverno;Tomate;Humoso;1.8769452665835475;71.39462325485309;6.745247964217075;17.772342220627753;6;0.0177448158794901;20.31992404552907;1.783806116375211;17.27205050544941;0.474590236755406;9.102098900528643;1.0;22.0;114.3020136578476;380.3361052886472;28.41170071153646;464.1547848530542;1106.1737355653245;Doente;61.50959244813547
2020-02-29;Inverno;Tomate;Siltoso;6.315208189960288;-12.30002944088777;3.493863952778968;17.03271559199972;8;4.447738548923833;14.181569200206953;3.2669549288131243;18.358109510134742;1.376877870737481;2.1335947031427214;0.0;0.0;171.14978609122986;1864.1939422957687;20.59090157831561;237.7037923870891;440.8509267559873;Doente;147.41758948616592
2020-12-01;Inverno;Soja;Argiloso;10.776262409480708;-2.8868130810997457;6.768241287598409;66.98240861754815;3;3.532021971100488;29.703641437212635;3.854772808185877;40.50125134131274;1.059970707286089;10.344510831800296;0.5;9.0;275.6042358898816;1946.2627565379837;8.044375211398958;350.1156774979545;1059.310900677018;Doente;54.854549359210864
2020-12-05;Inverno;Cenoura;Argiloso;10.524573280050468;46.44504606746531;7.090981645676724;21.8042314412067;3;2.855847893735652;39.6152250313175;3.6072371217233847;35.69320787910013;1.476941689440757;11.188712536197851;0.0;0.0;576.9739334141543;1228.3318231134394;19.384376287363416;106.92115992897784;257.5831897624114;Doente;61.69051552259789
2020-12-06;Inverno;Milho;Argiloso;10.876793896772838;54.06472523827715;8.010184935501968;50.09705429367786;2;4.693947894940944;53.34325657169443;3.013497956493188;15.558174033880416;0.5836594261121785;9.821247679105731;0.0;0.0;674.7784329231089;1262.2372383747688;41.81556162650202;168.94740085857728;457.2155064495294;Doente;140.39845356180214
2020-12-07;Inverno;Tomate;Humoso;24.171435770046536;145.04890705679173;7.428136555875316;21.65070274655525;9;3.8398045323009513;11.3759441121313;2.430643174886981;32.61879841855268;1.0162782858625912;10.16524310682123;0.0;0.0;274.0745389043267;985.5020373644146;16.942165358791684;184.4469115915;453.1910739107469;Doente;131.69520820005675
2020-12-09;Inverno;Batata;Humoso;6.271781211205379;-6.946190842833147;5.9518974411479295;76.85296633672664;0;1.3459249780307467;6.027904957345736;2.4777675352550945;12.045450802801897;0.5429056964973907;6.206406628788625;1.0;16.0;341.65341441539897;1006.303064176212;-5.585893917668661;408.12372877608976;1230.936923512192;Doente;54.89519435329225
2020-12-10;Inverno;Tomate;Humoso;2.5406502562592053;112.22091326106364;8.333120577464504;25.223757357279645;8;2.6023340249839166;14.25481882905878;0.8175162212594396;31.62948870868849;0.6571214380806476;7.099588696898884;0.0;0.0;233.95282088791427;1462.977403413635;28.92904831276465;513.537042366845;860.0415774142732;Doente;120.5322771826448
2020-12-11;Inverno;Batata;Argiloso;14.00079362653225;-10.55146676659664;5.80563262551245;65.04431987006402;3;3.350303131986594;21.809164441560643;2.431098776566168;39.83938281259426;0.937101384910606;7.7760886741139;0.5;13.0;248.99706351348053;2588.062603866693;-5.651597705905534;436.2756930572958;815.0465640887805;Doente;95.47485202993414
2020-12-12;Inverno;Soja;Argiloso;14.463962967595258;-7.292504423209721;6.292986237883952;13.170029203349555;8;2.4946379314388656;15.07820002579312;2.654620071496617;12.234098289589635;0.9166113434500855;9.184487623864849;1.0;20.0;272.93760280930434;1436.5021849742411;42.29807598484688;364.3894833662065;920.8406566091232;Doente;106.88181111573508
2020-12-14;Inverno;Soja;Arenoso;6.6371608933819175;31.00021971750968;7.290122450120732;19.277255154202503;2;1.1562337064158812;20.971995339195328;3.171705506025144;29.93809713229852;0.3279175163312776;4.866055926594168;0.0;0.0;466.40405774247296;1704.174741371445;25.149421428077957;240.89007566172387;692.0995700538476;Doente;118.0674864027976
2020-12-15;Inverno;Milho;Siltoso;11.429738210051998;136.30888142130405;5.274759367059141;36.19814051776584;2;0.6625156987932834;46.33287506194095;2.3451901818536216;50.65268405882227;0.4804297900378046;3.17927539849938;0.0;0.0;551.1103027333062;698.9461217988836;12.59171944462948;337.00939449523514;786.4691029896488;Doente;97.68211462445431
2020-12-16;Inverno;Milho;Humoso;24.252172166810723;-32.198053020798234;9.163301689553752;23.67244398078872;8;0.0125388615780086;49.41496774779518;4.261811431771832;22.281656587745665;0.7069516467105438;6.3740606152326045;1.0;45.0;661.0209939937697;1357.4230480192757;46.12092606024458;368.1666006566306;946.56515755314;Doente;12.472515876687112
2020-12-17;Inverno;Tomate;Argiloso;24.708708322469207;52.30512816189861;3.3005365493078287;37.656208914668994;2;2.609524165486768;17.013532737437973;2.316260999752279;42.69796038294742;0.4339863369351276;6.965789104295372;1.0;13.0;94.28289266743776;1083.0824812261374;12.463134077184831;218.58134759804196;421.2690242513188;Doente;105.58673861119988
2020-12-21;Inverno;Cenoura;Argiloso;27.976646352579365;23.32754001929129;9.120151209190118;75.84450319419055;2;0.0037415968958043;49.36932358098745;4.189428350257893;56.50015722097912;0.387631059386917;2.3502754942247552;1.0;11.0;615.267432477901;2595.8966135527257;31.75650270893552;113.34315454588432;270.94704824473195;Doente;95.0794397632615
2020-12-22;Inverno;Batata;Argiloso;3.559312972247408;73.82428000933925;3.9596280669276487;39.56653579343594;6;0.2394221741131763;26.404522123550503;3.1215049536929858;16.788946811731137;0.8190765114719397;5.830449212658815;1.0;44.0;346.4783665064837;1850.8245704020903;38.16738096934087;309.13507889874745;714.0342020579137;Doente;72.36066909139352
2020-12-23;Inverno;Cenoura;Siltoso;28.012482690044106;-18.121023045719564;7.837597019573767;24.98888055931837;5;3.2517293039216497;46.55663024035322;4.21879036314328;35.5283760317577;0.7430623899830759;9.514257184459222;0.5;12.0;581.041871546876;1962.52048574941;34.87063942986352;339.7056332891517;757.5336009973693;Doente;141.63916522062814
2020-12-24;Inverno;Soja;Arenoso;20.515993555060295;143.60443440914773;8.488122999456554;30.475452679785707;0;1.583303968715652;18.319161342573924;1.9034327175752987;37.151178158118825;1.3796916140697435;4.746194875791362;0.0;0.0;428.5465396956564;960.3472997440172;6.601805671216203;216.34814298587685;554.9206724845403;Doente;78.98341290711562
2020-12-26;Inverno;Milho;Humoso;0.9797718235348754;-16.609964193106165;9.932753885313334;51.53964023497723;7;3.901561044028748;53.04249365774404;3.063212433799489;17.00777712132483;1.5567384381692135;7.133684811633104;0.5;16.5;824.0807748130032;2446.286261531706;4.6220331299772255;218.8390514397918;527.5848460175796;Doente;25.098207468750367
2020-12-27;Inverno;Batata;Humoso;14.267885754660249;-25.76890774780292;4.3523176803199926;43.375631867553885;0;4.006067630009743;20.723062624396984;1.288284614039016;7.654981015192101;0.2047745503801828;2.466787643490376;0.5;6.5;272.1295851164411;1458.366920993996;32.45457496520302;153.42481255194792;262.19102864632794;Doente;115.59888957411074
2020-12-28;Inverno;Batata;Argiloso;12.23244315008197;-32.91830343834694;7.681946735418073;21.99943011169174;3;0.6037936699514129;10.028951422814917;2.802934802308465;21.660461680276622;1.1489294644049397;1.655225408412571;0.0;0.0;289.9104261501537;2890.019471507768;15.040520779208332;509.7467887075546;1435.167095806439;Doente;52.54530109658616
2020-12-31;Inverno;Batata;Humoso;29.13452722104857;33.25698570887094;8.783773546500722;77.54627855580131;6;3.61285842396371;7.010046475262389;0.8790130000909715;51.92866185555446;0.8498014063078482;9.877379149660724;0.5;6.5;203.95040876275772;1634.729407588654;29.346617822579358;392.6889412238333;1163.0378196060983;Doente;62.82601020497095
2021-01-02;Inverno;Tomate;Argiloso;21.442598293318376;69.80220884271351;6.7287630442849125;17.398037534040732;4;0.8837921145320805;12.95288219109155;1.7958656482299216;24.52196555028068;0.1622509123305899;3.733965652630048;0.0;0.0;222.43067516658945;2081.743705035297;11.454280996367512;338.6583879550772;802.7737811584828;Doente;109.73004265359305
2021-01-04;Inverno;Tomate;Siltoso;12.530009874509844;-4.648276519896811;7.167612248896361;27.27894379209392;5;2.6930177839976377;-0.8729956119105058;1.178622849927074;11.078873217352736;0.4721724048587689;1.5640201149495134;0.0;0.0;143.7600219557019;1905.666147632632;4.091065498628007;510.2717018436913;1075.2039149580096;Doente;67.2812317592149
2021-01-07;Inverno;Milho;Humoso;28.15446474642464;106.25812948113844;6.591692140013038;48.45087599826501;9;0.2664812269412658;49.900298278276686;3.889263551431206;57.3395157225647;1.6799764315641348;10.749578389787956;1.0;39.0;529.9420711456974;1683.665294921882;46.20064541431317;502.8710269507466;1318.608114457523;Doente;140.55877106379296
2021-01-08;Inverno;Soja;Arenoso;19.85333197414916;-46.11975087635691;8.904230234002277;34.919930142020064;0;3.3266873571795457;15.82142945071573;1.9557782088879536;26.861939527336208;0.6742847844234845;3.261611095093783;0.0;0.0;462.15411896605286;1317.8323714365265;16.669916844129965;249.8285079835054;727.0112412430739;Doente;59.42391763583828
2021-01-09;Inverno;Trigo;Humoso;2.304091449432645;15.401353699220422;5.85106169398742;26.077044393416667;8;1.2414445995291803;35.00929390851714;4.0513452119639055;33.38177779085899;1.4550824590813212;4.657537895181296;0.0;0.0;413.5492623941996;793.5683860504882;22.22893576240165;526.3685723153611;1058.4135188677217;Doente;117.94249725405308
2021-01-13;Inverno;Trigo;Humoso;25.00932031425517;76.77789236648837;3.239534282703487;26.748764376475336;2;2.7063457721978854;38.64608123075294;2.428766408714437;14.72644719990961;1.49255805645752;11.38992552996286;0.0;0.0;339.4057555684185;1677.4838054141146;36.78168557502744;191.14138896922293;492.6208519439589;Doente;106.52874079385757
2021-01-15;Inverno;Cenoura;Humoso;18.354930603096644;131.8011177671406;6.172796103928974;78.71389947776316;3;-0.1537352994036839;25.046643663350363;2.5564295818493785;18.937267817787603;0.5018344253762004;10.078380768214975;1.0;33.0;458.8611071086378;13.028060321205544;16.02236018713192;261.76242524355024;427.7172880043336;Doente;25.90877861186113
2021-01-16;Inverno;Trigo;Siltoso;11.20373835398116;141.55333163524452;9.466211299032532;47.93115523847528;6;0.2274976160182135;26.57356780431564;2.780222157338439;38.2688147670457;1.134744165934792;5.004740322627924;1.0;10.0;423.4888672982507;1430.5128336524135;13.217437124504515;391.35501574918766;1130.9380319620775;Doente;64.6305937824472
2021-01-18;Inverno;Trigo;Argiloso;3.176229546393881;56.47204697226297;7.543774350189338;48.024402570449546;1;3.041477853364617;41.49002717543474;3.4817437118458154;17.280189956411306;0.3780219851849382;4.31684088955632;0.5;9.5;465.2870405851261;2537.673353785614;32.8084207523377;503.3755765411128;1233.1975937327577;Doente;109.38836438160152
2021-01-19;Inverno;Soja;Arenoso;10.646930504596622;10.672856442834089;2.0402040269224955;66.05405501903947;1;0.2355308099718273;34.29076510335402;2.072926576680319;28.126721955567984;1.138334421443074;3.814318380416233;1.0;8.0;486.24897641856273;1779.8401714777513;24.565476504809308;330.41315520916817;602.5627150948106;Doente;104.3367639465244
2021-01-20;Inverno;Trigo;Humoso;12.395175516231586;28.56781529628047;5.422587653106;35.33248516126769;9;2.546239710132568;22.286758464150694;3.3469270931201187;46.16834823699234;1.0277805894903815;7.580794753357294;1.0;22.0;478.9801537714485;915.2838602394768;42.62103682341767;434.9751447839238;1068.67300152279;Doente;44.11469916314447
2021-01-21;Inverno;Trigo;Humoso;20.27468775312221;-14.069756408931624;3.5798902532162584;24.03428807134949;6;0.3423847967491794;22.39357105210169;2.930808521514316;12.497839876524464;1.4480709401463134;5.164352794973309;0.0;0.0;504.3164593318511;1693.1661503220146;39.057286305661776;349.7053859156948;611.5327340692451;Doente;134.04693122739678
2021-01-22;Inverno;Trigo;Arenoso;19.744794728927204;65.61442040248251;9.286383288390942;52.47038788980022;8;0.8010320793760656;21.849443920229167;4.082069218788765;42.0895069345779;1.0926338929754569;10.32363011375581;1.0;48.0;361.46843167892587;2055.930994772632;39.93582618427459;567.6485449911546;1623.4005731380248;Doente;53.391425162709325
2021-01-24;Inverno;Milho;Siltoso;11.857779462934731;50.614520054321815;4.288480413274284;61.41511981316535;6;0.0790986204832105;31.915458517825567;4.300182397990632;25.69268953557108;0.9568289916773778;6.1826255230575065;1.0;23.0;678.0981402227349;2884.296208802132;6.717482469436491;145.90611891223148;282.0118180122967;Doente;70.98380965145799
2021-01-27;Inverno;Cenoura;Siltoso;24.819064492117377;18.044598890251407;3.67891741823297;16.799702342089297;2;3.898222647115849;30.95395918078454;3.3600764054346133;21.16983538845153;0.4836009921720338;4.194266347745836;0.0;0.0;549.191177560245;730.6208794434077;53.12455599208902;281.4827279935078;807.1125417386044;Doente;102.67797788411222
2021-01-28;Inverno;Batata;Siltoso;1.2574565014877257;121.18503791825955;6.79279460082202;78.60926046023282;0;0.2374096425407429;6.073818964596955;1.0504828090274934;8.868817431457966;0.7644829250267607;9.929727418629362;1.0;47.0;160.44133251793062;1736.4244915548643;33.16569235362219;323.1933510522434;832.5150359871137;Doente;-0.8338629925255674
2021-01-29;Inverno;Trigo;Humoso;12.57548627706364;36.93562966329405;2.711436182040191;41.97569452669014;6;0.4666201093195193;26.761857816961264;4.047206821988558;37.49243866342519;1.1579347065092789;3.7440673423070345;1.0;32.0;443.5245523163608;1731.4705505351444;29.7825171848881;293.3697610430576;888.2825310437046;Doente;17.458141966889713
2021-01-31;Inverno;Soja;Arenoso;26.37990647035422;-11.778875461771008;4.977962361488571;58.16623222504734;1;3.572285377323199;23.54251517147252;2.6862329314387825;27.30606306213738;0.5862784568687596;4.725737893166146;0.0;0.0;440.2119817261288;2554.1714596283277;16.227520406561823;459.1331324931533;822.2475080289856;Doente;42.817026798691856
2021-02-01;Inverno;Trigo;Siltoso;16.711215398251053;103.75283614423208;7.765315636062898;49.78081921515112;8;1.271749558407652;42.2457473543703;2.186745406555725;16.407106652090505;0.6420768980796956;5.420457140512735;1.0;38.0;359.79464370551307;859.1336258900809;37.67879018154807;292.35410913676293;681.8458305009793;Doente;93.90931579402208
2021-02-02;Inverno;Milho;Argiloso;6.941419091305441;3.117519661471981;6.438454066191584;25.892886687605777;3;1.785048980122621;34.872523428988366;2.8860889400778165;48.719835247769645;0.6668950437725009;7.3041319993126255;0.0;0.0;583.389829763606;1713.5860295421185;42.23643648538764;381.09923829144384;1057.709634016179;Doente;87.3092003673638
